,hp,chp,boiler,pv,supply_config,hr_mode,T_dhw_sp,hwt_volume,costs,co2
1285,Air_30kW,100000.0,300000.0,75000,2-runner,on,65,20000,3193550.014332702,390.50899999999973
1286,Air_30kW,100000.0,300000.0,75000,2-runner,on,60,10000,3189778.5169288456,287.32166666666524
1287,Air_30kW,100000.0,300000.0,75000,2-runner,on,60,15000,3189234.22365278,286.51566666666514
1288,Air_30kW,100000.0,300000.0,75000,2-runner,on,60,20000,3187098.1063799113,252.83166666666634
1289,Air_30kW,100000.0,300000.0,75000,2-runner,on,55,10000,3183689.0580614577,219.1966666666663
1290,Air_30kW,100000.0,300000.0,75000,2-runner,on,55,15000,3183556.6239834423,219.9133333333338
1291,Air_30kW,100000.0,300000.0,75000,2-runner,on,55,20000,3182906.743757959,213.63966666666758
1292,Air_30kW,100000.0,300000.0,75000,2-runner,off,65,10000,3184006.5149890445,392.8833333333313
1293,Air_30kW,100000.0,300000.0,75000,2-runner,off,65,15000,3185270.405864892,392.77483333333134
1294,Air_30kW,100000.0,300000.0,75000,2-runner,off,65,20000,3185130.417265775,391.4576666666642
1295,Air_30kW,100000.0,300000.0,75000,2-runner,off,60,10000,3183588.9865770647,254.0734999999989
1296,Air_30kW,100000.0,300000.0,75000,2-runner,off,60,15000,3183843.1605441626,256.2766666666657
1297,Air_30kW,100000.0,300000.0,75000,2-runner,off,60,20000,3183037.757320159,247.27849999999953
1298,Air_30kW,100000.0,300000.0,75000,2-runner,off,55,10000,3182664.968510157,239.5791666666676
1299,Air_30kW,100000.0,300000.0,75000,2-runner,off,55,15000,3183009.939845449,241.16633333333408
1300,Air_30kW,100000.0,300000.0,75000,2-runner,off,55,20000,3182513.9108760743,240.84483333333367
1301,Air_30kW,100000.0,300000.0,75000,3-runner,on,65,10000,3594894.25523852,406.71099999999825
1302,Air_30kW,100000.0,300000.0,75000,3-runner,on,65,15000,3596410.4542698306,406.6603333333316
1303,Air_30kW,100000.0,300000.0,75000,3-runner,on,65,20000,3594804.2261717673,405.5643333333316
1304,Air_30kW,100000.0,300000.0,75000,3-runner,on,60,10000,3591319.4438900393,293.8531666666649
1305,Air_30kW,100000.0,300000.0,75000,3-runner,on,60,15000,3591748.8185000354,293.67649999999827
1306,Air_30kW,100000.0,300000.0,75000,3-runner,on,60,20000,3589004.3044056804,258.3746666666654
1307,Air_30kW,100000.0,300000.0,75000,3-runner,on,55,10000,3584475.4434427405,225.46233333333302
1308,Air_30kW,100000.0,300000.0,75000,3-runner,on,55,15000,3584872.647312934,226.19199999999952
1309,Air_30kW,100000.0,300000.0,75000,3-runner,on,55,20000,3583682.9568990394,219.27433333333292
1310,Air_30kW,100000.0,300000.0,75000,3-runner,off,65,10000,3583946.062038093,407.20616666666336
1311,Air_30kW,100000.0,300000.0,75000,3-runner,off,65,15000,3585544.878730029,407.1408333333301
1312,Air_30kW,100000.0,300000.0,75000,3-runner,off,60,10000,3583749.6316401176,264.7244999999982
1313,Air_30kW,100000.0,300000.0,75000,3-runner,off,60,15000,3584830.842232555,266.43716666666546
1314,Air_30kW,100000.0,300000.0,75000,3-runner,off,60,20000,3583963.336857372,251.72316666666592
1315,Air_30kW,100000.0,300000.0,75000,3-runner,off,55,10000,3582234.1623622524,243.04583333333446
1316,Air_30kW,100000.0,300000.0,75000,3-runner,off,55,15000,3583298.151305061,243.73683333333466
1317,Air_30kW,100000.0,300000.0,75000,3-runner,off,55,20000,3582799.2533899895,242.28566666666748
1318,Air_30kW,100000.0,400000.0,25000,2-runner,on,65,10000,3148470.4956811015,391.8125000000003
1319,Air_30kW,100000.0,400000.0,25000,2-runner,on,65,15000,3149089.6841692133,391.6550000000003
1320,Air_30kW,100000.0,400000.0,25000,2-runner,on,65,20000,3146465.2293599206,390.2694999999999
1321,Air_30kW,100000.0,400000.0,25000,2-runner,on,60,10000,3144013.712381839,297.557833333332
1322,Air_30kW,100000.0,400000.0,25000,2-runner,on,60,15000,3143795.4744519233,298.96966666666526
1323,Air_30kW,100000.0,400000.0,25000,2-runner,on,60,20000,3140510.715507268,252.21916666666735
1324,Air_30kW,100000.0,400000.0,25000,2-runner,on,55,10000,3138271.1695296913,228.19366666666585
1325,Air_30kW,100000.0,400000.0,25000,2-runner,on,55,15000,3139174.2427422297,229.53549999999973
1326,Air_30kW,100000.0,400000.0,25000,2-runner,on,55,20000,3137720.2322627795,217.41000000000028
1327,Air_30kW,100000.0,400000.0,25000,2-runner,off,65,10000,3138908.316067084,392.7358333333316
1328,Air_30kW,100000.0,400000.0,25000,2-runner,off,65,15000,3139755.736163906,392.63599999999826
1329,Air_30kW,100000.0,400000.0,25000,2-runner,off,65,20000,3138495.419174698,391.15616666666455
1330,Air_30kW,100000.0,400000.0,25000,2-runner,off,60,10000,3137571.459151325,260.32083333333287
1331,Air_30kW,100000.0,400000.0,25000,2-runner,off,60,15000,3138303.449710356,265.1918333333329
1332,Air_30kW,100000.0,400000.0,25000,2-runner,off,60,20000,3136858.88969311,243.3250000000003
1333,Air_30kW,100000.0,400000.0,25000,2-runner,off,55,10000,3136024.707066812,244.94216666666733
1334,Air_30kW,100000.0,400000.0,25000,2-runner,off,55,15000,3137690.8817298287,247.55683333333397
1335,Air_30kW,100000.0,400000.0,25000,2-runner,off,55,20000,3137176.7945749983,241.74050000000017
1336,Air_30kW,100000.0,400000.0,25000,3-runner,on,65,10000,3549641.812048121,405.98766666666455
1337,Air_30kW,100000.0,400000.0,25000,3-runner,on,65,15000,3550454.689595671,405.86999999999784
1338,Air_30kW,100000.0,400000.0,25000,3-runner,on,65,20000,3547924.3051896095,404.6264999999979
1339,Air_30kW,100000.0,400000.0,25000,3-runner,on,60,10000,3545199.9716359056,319.55599999999765
1340,Air_30kW,100000.0,400000.0,25000,3-runner,on,60,20000,3542358.8376536025,272.78016666666554
1341,Air_30kW,100000.0,400000.0,25000,3-runner,on,55,10000,3538406.461974391,243.26733333333289
1342,Air_30kW,100000.0,400000.0,25000,3-runner,on,55,15000,3539354.647862618,244.95066666666617
1343,Air_30kW,100000.0,400000.0,25000,3-runner,on,55,20000,3538206.262734392,232.22299999999944
1344,Air_30kW,100000.0,400000.0,25000,3-runner,off,65,10000,3539163.8352812435,406.1234999999967
1345,Air_30kW,100000.0,400000.0,25000,3-runner,off,65,15000,3540087.5595858353,406.06116666666327
1346,Air_30kW,100000.0,400000.0,25000,3-runner,off,65,20000,3538509.4046198823,404.8304999999966
1347,Air_30kW,100000.0,400000.0,25000,3-runner,off,60,10000,3537778.600187126,283.36799999999863
1348,Air_30kW,100000.0,400000.0,25000,3-runner,off,60,15000,3538747.365388379,287.8174999999988
1349,Air_30kW,100000.0,400000.0,25000,3-runner,off,60,20000,3537357.753545907,260.2536666666662
1350,Air_30kW,100000.0,400000.0,25000,3-runner,off,55,10000,3535450.014984447,255.21700000000104
1351,Air_30kW,100000.0,400000.0,25000,3-runner,off,55,15000,3537216.917333953,257.5343333333345
1352,Air_30kW,100000.0,400000.0,25000,3-runner,off,55,20000,3537049.506044777,250.6226666666673
1353,Air_30kW,100000.0,400000.0,50000,2-runner,on,65,10000,3180685.4367426476,391.52250000000026
1354,Air_30kW,100000.0,400000.0,50000,2-runner,on,65,15000,3180935.897695855,391.43200000000036
1355,Air_30kW,100000.0,400000.0,50000,2-runner,on,65,20000,3178366.173508852,390.20999999999975
1356,Air_30kW,100000.0,400000.0,50000,2-runner,on,60,10000,3176148.4421525015,281.6959999999986
1357,Air_30kW,100000.0,400000.0,50000,2-runner,on,60,15000,3175057.598105648,282.25216666666523
1358,Air_30kW,100000.0,400000.0,50000,2-runner,on,60,20000,3171347.5107613606,245.08199999999997
1359,Air_30kW,100000.0,400000.0,50000,2-runner,on,55,10000,3170310.3268545107,219.21299999999917
1360,Air_30kW,100000.0,400000.0,50000,2-runner,on,55,15000,3170332.698427821,220.21616666666674
1361,Air_30kW,100000.0,400000.0,50000,2-runner,on,55,20000,3168680.354076926,213.49716666666745
1362,Air_30kW,100000.0,400000.0,50000,2-runner,off,65,10000,3170964.654721215,392.5753333333313
1363,Air_30kW,100000.0,400000.0,50000,2-runner,off,65,15000,3171854.3119018218,392.47466666666463
1364,Air_30kW,100000.0,400000.0,50000,2-runner,off,65,20000,3171051.635837782,391.16049999999746
1365,Air_30kW,100000.0,400000.0,50000,2-runner,off,60,15000,3170226.2177852034,250.09299999999985
1366,Air_30kW,100000.0,400000.0,50000,2-runner,off,60,20000,3168890.8642412974,238.63950000000017
1367,Air_30kW,100000.0,400000.0,50000,2-runner,off,55,10000,3168857.1422769567,239.22933333333427
1368,Air_30kW,100000.0,400000.0,50000,2-runner,off,55,15000,3169852.198983965,241.363000000001
1369,Air_30kW,100000.0,400000.0,50000,2-runner,off,55,20000,3169235.041576483,240.75433333333393
1370,Air_30kW,100000.0,400000.0,50000,3-runner,on,65,10000,3582207.649759369,405.60333333333125
1371,Air_30kW,100000.0,400000.0,50000,3-runner,on,65,15000,3582970.7786808326,405.5526666666646
1372,Air_30kW,100000.0,400000.0,50000,3-runner,on,65,20000,3580349.461323969,404.47366666666454
1373,Air_30kW,100000.0,400000.0,50000,3-runner,on,60,10000,3578070.346935956,290.7349999999981
1374,Air_30kW,100000.0,400000.0,50000,3-runner,on,60,15000,3577873.5766953006,291.76633333333143
1375,Air_30kW,100000.0,400000.0,50000,3-runner,on,60,20000,3574193.907264688,252.85316666666506
1376,Air_30kW,100000.0,400000.0,50000,3-runner,on,55,10000,3571151.969237618,226.1148333333328
1377,Air_30kW,100000.0,400000.0,50000,3-runner,on,55,15000,3571560.226191882,227.1223333333328
1378,Air_30kW,100000.0,400000.0,50000,3-runner,off,65,10000,3571369.233719859,405.7864999999967
1379,Air_30kW,100000.0,400000.0,50000,3-runner,off,65,15000,3572509.685936307,405.72116666666335
1380,Air_30kW,100000.0,400000.0,50000,3-runner,off,65,20000,3571537.7066297126,404.6571666666633
1381,Air_30kW,100000.0,400000.0,50000,3-runner,off,60,10000,3570406.623348672,258.721499999999
1382,Air_30kW,100000.0,400000.0,50000,3-runner,off,60,15000,3571364.3749000113,261.90516666666633
1383,Air_30kW,100000.0,400000.0,50000,3-runner,off,60,20000,3570154.5323026124,244.62833333333313
1384,Air_30kW,100000.0,400000.0,50000,3-runner,off,55,10000,3568535.769902646,243.60766666666817
1385,Air_30kW,100000.0,400000.0,50000,3-runner,off,55,20000,3569607.396222594,243.11300000000148
1386,Air_30kW,100000.0,400000.0,75000,2-runner,on,65,10000,3213484.215121273,391.7048333333336
1387,Air_30kW,100000.0,400000.0,75000,2-runner,on,65,15000,3214585.3342029857,391.61433333333366
1388,Air_30kW,100000.0,400000.0,75000,2-runner,on,65,20000,3213373.3413363253,390.39233333333306
1389,Air_30kW,100000.0,400000.0,75000,2-runner,on,60,10000,3209175.737040545,289.98949999999815
1390,Air_30kW,100000.0,400000.0,75000,2-runner,on,60,15000,3208778.6173556307,290.0638333333314
1391,Air_30kW,100000.0,400000.0,75000,2-runner,on,60,20000,3206775.5527010392,253.72099999999952
1392,Air_30kW,100000.0,400000.0,75000,2-runner,on,55,10000,3203440.916636977,221.0666666666659
1393,Air_30kW,100000.0,400000.0,75000,2-runner,on,55,15000,3203528.7684065625,222.10450000000006
1394,Air_30kW,100000.0,400000.0,75000,2-runner,on,55,20000,3202906.1646546004,214.77733333333418
1395,Air_30kW,100000.0,400000.0,75000,2-runner,off,65,10000,3203928.7929266873,392.7464999999979
1396,Air_30kW,100000.0,400000.0,75000,2-runner,off,65,15000,3205356.2633322687,392.64583333333127
1397,Air_30kW,100000.0,400000.0,75000,2-runner,off,65,20000,3205322.2919136537,391.3316666666641
1398,Air_30kW,100000.0,400000.0,75000,2-runner,off,60,10000,3203274.8713647253,254.81649999999868
1399,Air_30kW,100000.0,400000.0,75000,2-runner,off,60,15000,3203684.1460747058,257.93666666666553
1400,Air_30kW,100000.0,400000.0,75000,2-runner,off,60,20000,3202998.6182573917,247.12033333333278
1401,Air_30kW,100000.0,400000.0,75000,2-runner,off,55,10000,3202469.303757887,240.50066666666743
1402,Air_30kW,100000.0,400000.0,75000,2-runner,off,55,15000,3202954.515805053,242.43666666666743
1403,Air_30kW,100000.0,400000.0,75000,2-runner,off,55,20000,3202528.291496819,241.49283333333378
1404,Air_30kW,100000.0,400000.0,75000,3-runner,on,65,10000,3614180.7535418547,405.9068333333313
1405,Air_30kW,100000.0,400000.0,75000,3-runner,on,65,15000,3615835.1156809665,405.85616666666465
1406,Air_30kW,100000.0,400000.0,75000,3-runner,on,65,20000,3614551.130222069,404.7771666666646
1407,Air_30kW,100000.0,400000.0,75000,3-runner,on,60,10000,3610225.2975675873,295.27683333333107
1408,Air_30kW,100000.0,400000.0,75000,3-runner,on,60,15000,3610824.6431423253,296.1036666666644
1409,Air_30kW,100000.0,400000.0,75000,3-runner,on,60,20000,3608624.7874222994,258.65466666666504
1410,Air_30kW,100000.0,400000.0,75000,3-runner,on,55,10000,3603698.1771571734,226.98816666666627
1411,Air_30kW,100000.0,400000.0,75000,3-runner,on,55,15000,3604419.733615476,228.01666666666628
1412,Air_30kW,100000.0,400000.0,75000,3-runner,on,55,20000,3603586.126107559,220.28233333333299
1413,Air_30kW,100000.0,400000.0,75000,3-runner,off,65,10000,3603768.822784944,406.1794999999967
1414,Air_30kW,100000.0,400000.0,75000,3-runner,off,65,15000,3605529.0993099012,406.11416666666344
1415,Air_30kW,100000.0,400000.0,75000,3-runner,off,65,20000,3605455.9197052284,405.0501666666633
1416,Air_30kW,100000.0,400000.0,75000,3-runner,off,60,15000,3604449.530773487,267.0148333333319
1417,Air_30kW,100000.0,400000.0,75000,3-runner,off,60,20000,3603835.732358643,250.9738333333325
1418,Air_30kW,100000.0,400000.0,75000,3-runner,off,55,10000,3601693.752245703,243.8668333333344
1419,Air_30kW,100000.0,400000.0,75000,3-runner,off,55,15000,3602958.0281584323,244.85283333333484
1420,Air_30kW,100000.0,400000.0,75000,3-runner,off,55,20000,3602657.569124864,242.84283333333443
1421,Air_30kW,150000.0,0.0,25000,2-runner,on,65,10000,3174658.4752541706,504.2661666666665
1422,Air_30kW,150000.0,0.0,25000,2-runner,on,65,15000,3176067.169240941,508.50516666666476
1423,Air_30kW,150000.0,0.0,25000,2-runner,on,60,10000,3168104.526324536,403.7321666666678
1424,Air_30kW,150000.0,0.0,25000,2-runner,on,60,15000,3168629.8956360123,399.3366666666667
1425,Air_30kW,150000.0,0.0,25000,2-runner,on,60,20000,3167494.5893555214,295.64333333333326
1426,Air_30kW,150000.0,0.0,25000,2-runner,on,55,15000,3160029.726019217,207.5773333333341
1427,Air_30kW,150000.0,0.0,25000,2-runner,on,55,20000,3160456.6269112476,208.66883333333345
1428,Air_30kW,150000.0,0.0,25000,2-runner,off,65,10000,3158546.871890812,504.27299999999997
1429,Air_30kW,150000.0,0.0,25000,2-runner,off,65,15000,3159228.995078206,508.591833333333
1430,Air_30kW,150000.0,0.0,25000,2-runner,off,60,10000,3157019.4615957225,306.55866666666805
1431,Air_30kW,150000.0,0.0,25000,2-runner,off,60,15000,3157694.852619267,296.3855000000009
1432,Air_30kW,150000.0,0.0,25000,2-runner,off,60,20000,3157017.6968064234,276.74883333333395
1433,Air_30kW,150000.0,0.0,25000,2-runner,off,55,10000,3154523.5838494194,239.05650000000207
1434,Air_30kW,150000.0,0.0,25000,2-runner,off,55,20000,3156363.1301193745,241.61983333333288
1435,Air_30kW,150000.0,0.0,25000,3-runner,on,65,15000,3576581.8470768835,512.5161666666618
1436,Air_30kW,150000.0,0.0,25000,3-runner,on,60,10000,3568495.54218855,442.7486666666667
1437,Air_30kW,150000.0,0.0,25000,3-runner,on,60,15000,3568904.7965168315,440.9318333333327
1438,Air_30kW,150000.0,0.0,25000,3-runner,on,60,20000,3567417.771672466,326.32116666666735
1439,Air_30kW,150000.0,0.0,25000,3-runner,on,55,10000,3558669.027001162,218.59850000000068
1440,Air_30kW,150000.0,0.0,25000,3-runner,on,55,15000,3559648.3831536113,220.339833333333
1441,Air_30kW,150000.0,0.0,25000,3-runner,on,55,20000,3559826.45628685,220.1461666666669
1442,Air_30kW,150000.0,0.0,25000,3-runner,off,65,10000,3558762.9875204503,513.9011666666651
1443,Air_30kW,150000.0,0.0,25000,3-runner,off,65,15000,3559162.3323552166,514.0558333333316
1444,Air_30kW,150000.0,0.0,25000,3-runner,off,60,15000,3557600.887281012,320.0330000000027
1445,Air_30kW,150000.0,0.0,25000,3-runner,off,60,20000,3556646.1150023933,298.761500000002
1446,Air_30kW,150000.0,0.0,25000,3-runner,off,55,10000,3553860.981510854,240.15733333333552
1447,Air_30kW,150000.0,0.0,25000,3-runner,off,55,15000,3555399.0815640725,241.54383333333502
1448,Air_30kW,150000.0,0.0,25000,3-runner,off,55,20000,3555763.113332723,242.5526666666662
1449,Air_30kW,150000.0,0.0,50000,2-runner,on,65,15000,3208309.7470003865,508.45733333333203
1450,Air_30kW,150000.0,0.0,50000,2-runner,on,65,20000,3206569.7090596147,509.1581666666639
1451,Air_30kW,150000.0,0.0,50000,2-runner,on,60,10000,3201103.043582607,402.6278333333341
1452,Air_30kW,150000.0,0.0,50000,2-runner,on,60,15000,3200592.0890063215,397.48516666666643
1453,Air_30kW,150000.0,0.0,50000,2-runner,on,60,20000,3198603.226851401,294.2479999999997
1454,Air_30kW,150000.0,0.0,50000,2-runner,on,55,10000,3191275.7202165397,207.23733333333425
1455,Air_30kW,150000.0,0.0,50000,2-runner,on,55,15000,3191366.792294592,207.74833333333441
1456,Air_30kW,150000.0,0.0,50000,2-runner,off,65,10000,3191150.8792076223,504.0556666666667
1457,Air_30kW,150000.0,0.0,50000,2-runner,off,65,15000,3191454.097302944,508.57733333333306
1458,Air_30kW,150000.0,0.0,50000,2-runner,off,65,20000,3190482.1507843,509.23266666666643
1459,Air_30kW,150000.0,0.0,50000,2-runner,off,60,10000,3190036.0804611295,302.5568333333341
1460,Air_30kW,150000.0,0.0,50000,2-runner,off,60,15000,3189984.049970898,289.9733333333337
1461,Air_30kW,150000.0,0.0,50000,2-runner,off,60,20000,3188870.037692145,272.82900000000035
1462,Air_30kW,150000.0,0.0,50000,2-runner,off,55,10000,3187517.5090220533,238.97216666666884
1463,Air_30kW,150000.0,0.0,50000,2-runner,off,55,15000,3188173.27557087,240.5901666666681
1464,Air_30kW,150000.0,0.0,50000,2-runner,off,55,20000,3188021.343739126,241.5234999999988
1465,Air_30kW,150000.0,0.0,50000,3-runner,on,65,10000,3608476.300540793,512.3443333333294
1466,Air_30kW,150000.0,0.0,50000,3-runner,on,65,15000,3609227.6413077754,512.4693333333294
1467,Air_30kW,150000.0,0.0,50000,3-runner,on,65,20000,3606903.6805354035,515.2781666666621
1468,Air_30kW,150000.0,0.0,50000,3-runner,on,60,10000,3602138.4055977017,441.35666666666646
1469,Air_30kW,150000.0,0.0,50000,3-runner,on,60,15000,3601777.017689897,438.774499999999
1470,Air_30kW,150000.0,0.0,50000,3-runner,on,60,20000,3598902.305744389,324.1675000000004
1471,Air_30kW,150000.0,0.0,50000,3-runner,on,55,15000,3591851.571507109,219.14800000000062
1472,Air_30kW,150000.0,0.0,50000,3-runner,on,55,20000,3590849.0373749915,219.13133333333454
1473,Air_30kW,150000.0,0.0,50000,3-runner,off,65,10000,3591165.275831433,513.6739999999994
1474,Air_30kW,150000.0,0.0,50000,3-runner,off,65,15000,3591388.863957378,513.8229999999994
1475,Air_30kW,150000.0,0.0,50000,3-runner,off,65,20000,3589873.3056203495,516.0868333333336
1476,Air_30kW,150000.0,0.0,50000,3-runner,off,60,10000,3590204.6805899804,323.2443333333355
1477,Air_30kW,150000.0,0.0,50000,3-runner,off,60,15000,3590196.7822384755,314.2445000000021
1478,Air_30kW,150000.0,0.0,50000,3-runner,off,60,20000,3588589.069821017,294.97183333333487
1479,Air_30kW,150000.0,0.0,50000,3-runner,off,55,10000,3587068.7718527727,240.10816666666904
1480,Air_30kW,150000.0,0.0,50000,3-runner,off,55,15000,3587885.0066206385,241.58733333333507
1481,Air_30kW,150000.0,0.0,50000,3-runner,off,55,20000,3587470.95816225,242.29316666666665
1482,Air_30kW,150000.0,0.0,75000,2-runner,on,65,10000,3239932.737499346,503.99783333333335
1483,Air_30kW,150000.0,0.0,75000,2-runner,on,65,15000,3241062.012126127,508.40649999999886
1484,Air_30kW,150000.0,0.0,75000,2-runner,on,60,10000,3234336.829452563,409.4521666666676
1485,Air_30kW,150000.0,0.0,75000,2-runner,on,60,15000,3234357.1508927867,404.70883333333296
1486,Air_30kW,150000.0,0.0,75000,2-runner,on,60,20000,3232544.7034211056,303.55749999999983
1487,Air_30kW,150000.0,0.0,75000,2-runner,on,55,10000,3225599.133877606,207.20866666666754
