,Space heating (kW),Domestic hot water (kW),Plug loads (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-01-03 15:00:00,1058.56,23.8,33.31,1082.36,551,34.9,104.0,13.3,90763,1.4
2022-01-03 15:15:00,1091.7875,24.375,33.045,1116.1625,551,34.9,104.0,13.3,90638,1.4
2022-01-03 15:30:00,1125.0149999999999,24.950000000000003,32.78,1149.965,551,34.9,104.0,13.3,90441,1.4
2022-01-03 15:45:00,1158.2425,25.525000000000002,32.515,1183.7675000000002,551,34.9,104.0,13.3,90252,1.4
2022-01-03 16:00:00,1191.47,26.1,32.25,1217.57,0,3.2,3.5,12.0,84463,2.5
2022-01-03 16:15:00,1236.2825,28.57,33.18,1264.8525,0,3.0,3.0,12.0,84198,2.5
2022-01-03 16:30:00,1281.095,31.04,34.11,1312.135,0,3.0,3.0,12.0,84073,2.5
2022-01-03 16:45:00,1325.9075,33.51,35.04,1359.4175,0,3.0,3.0,12.0,83890,2.5
2022-01-03 17:00:00,1370.72,35.98,35.97,1406.7,0,0.02,0.02,11.4,93619,4.0
2022-01-03 17:15:00,1363.7525,36.1675,37.2125,1399.92,0,0.0,0.0,11.4,93421,4.0
2022-01-03 17:30:00,1356.7849999999999,36.355,38.455,1393.1399999999999,0,0.0,0.0,11.4,93310,4.0
2022-01-03 17:45:00,1349.8174999999999,36.5425,39.6975,1386.36,0,0.0,0.0,11.4,93196,4.0
2022-01-03 18:00:00,1342.85,36.73,40.94,1379.58,0,0.0,0.0,10.8,109131,4.0
2022-01-03 18:15:00,1388.655,40.11,43.06,1428.7649999999999,0,0.0,0.0,10.8,109033,4.0
2022-01-03 18:30:00,1434.46,43.489999999999995,45.18,1477.95,0,0.0,0.0,10.8,108873,4.0
2022-01-03 18:45:00,1480.2649999999999,46.87,47.3,1527.1349999999998,0,0.0,0.0,10.8,108800,4.0
2022-01-03 19:00:00,1526.07,50.25,49.42,1576.32,0,0.0,0.0,10.2,116880,2.9
2022-01-03 19:15:00,1547.6775,50.735,49.445,1598.4125,0,0.0,0.0,10.2,110216,2.9
2022-01-03 19:30:00,1569.2849999999999,51.22,49.47,1620.5049999999999,0,0.0,0.0,10.2,110840,2.9
2022-01-03 19:45:00,1590.8925,51.705,49.495000000000005,1642.5974999999999,0,0.0,0.0,10.2,112175,2.9
2022-01-03 20:00:00,1612.5,52.19,49.52,1664.69,0,0.0,0.0,9.6,104846,2.9
2022-01-03 20:15:00,1543.21,50.129999999999995,47.1875,1593.3400000000001,0,0.0,0.0,9.6,105522,2.9
2022-01-03 20:30:00,1473.92,48.07,44.855000000000004,1521.99,0,0.0,0.0,9.6,107926,2.9
2022-01-03 20:45:00,1404.6299999999999,46.010000000000005,42.5225,1450.6399999999999,0,0.0,0.0,9.6,110269,2.9
2022-01-03 21:00:00,1335.34,43.95,40.19,1379.29,0,0.0,0.0,9.0,97581,3.5
2022-01-03 21:15:00,1264.9375,40.0775,40.269999999999996,1305.015,0,0.0,0.0,9.0,97153,3.5
2022-01-03 21:30:00,1194.5349999999999,36.205,40.349999999999994,1230.7399999999998,0,0.0,0.0,9.0,99511,3.5
2022-01-03 21:45:00,1124.1325,32.3325,40.43,1156.465,0,0.0,0.0,9.0,99962,3.5
2022-01-03 22:00:00,1053.73,28.46,40.51,1082.19,0,0.0,0.0,8.4,88795,3.1
2022-01-03 22:15:00,992.3575000000001,25.3425,37.2925,1017.7,0,0.0,0.0,8.4,88808,3.1
2022-01-03 22:30:00,930.985,22.225,34.075,953.21,0,0.0,0.0,8.4,88608,3.1
2022-01-03 22:45:00,869.6125,19.1075,30.8575,888.7199999999999,0,0.0,0.0,8.4,88134,3.1
2022-01-03 23:00:00,808.24,15.99,27.64,824.23,0,0.0,0.0,7.8,71546,3.3
2022-01-03 23:15:00,779.9075,14.8475,24.1525,794.755,0,0.0,0.0,7.8,71205,3.3
2022-01-03 23:30:00,751.575,13.705,20.665,765.2800000000001,0,0.0,0.0,7.8,70910,3.3
2022-01-03 23:45:00,723.2425,12.5625,17.177500000000002,735.805,0,0.0,0.0,7.8,70655,3.3
2022-01-04 00:00:00,694.91,11.42,13.69,706.3299999999999,0,0.0,0.0,6.9,43424,3.1
2022-01-04 00:15:00,632.88,10.0225,13.309999999999999,642.9025,0,0.0,0.0,6.9,31002,3.1
2022-01-04 00:30:00,570.85,8.625,12.93,579.475,0,0.0,0.0,6.9,31002,3.1
2022-01-04 00:45:00,508.82,7.2275,12.55,516.0475,0,0.0,0.0,6.9,31002,3.1
2022-01-04 01:00:00,446.79,5.83,12.17,452.62,0,0.0,0.0,5.9,22934,3.1
2022-01-04 01:15:00,488.02750000000003,4.845,12.27,492.87250000000006,0,0.0,0.0,5.8,22934,3.1
2022-01-04 01:30:00,529.265,3.86,12.370000000000001,533.125,0,0.0,0.0,5.8,22934,3.1
2022-01-04 01:45:00,570.5025,2.875,12.47,573.3775,0,0.0,0.0,5.8,22934,3.1
2022-01-04 02:00:00,611.74,1.89,12.57,613.63,0,0.0,0.0,4.8,28566,3.8
2022-01-04 02:15:00,644.26,1.8824999999999998,12.51,646.1425,0,0.0,0.0,4.8,37179,3.8
2022-01-04 02:30:00,676.78,1.875,12.45,678.655,0,0.0,0.0,4.8,37338,3.8
2022-01-04 02:45:00,709.3000000000001,1.8675000000000002,12.39,711.1675,0,0.0,0.0,4.8,37367,3.8
2022-01-04 03:00:00,741.82,1.86,12.33,743.6800000000001,0,0.0,0.0,4.2,36849,4.5
2022-01-04 03:15:00,788.8775,2.9125,12.415,791.7900000000001,0,0.0,0.0,4.2,36928,4.5
2022-01-04 03:30:00,835.935,3.965,12.5,839.9,0,0.0,0.0,4.2,36930,4.5
2022-01-04 03:45:00,882.9925,5.0175,12.585,888.01,0,0.0,0.0,4.2,37318,4.5
2022-01-04 04:00:00,930.05,6.07,12.67,936.12,0,0.0,0.0,3.7,38500,5.4
2022-01-04 04:15:00,1018.2349999999999,8.91,13.495000000000001,1027.145,0,0.0,0.0,3.7,38918,5.4
2022-01-04 04:30:00,1106.42,11.75,14.32,1118.17,0,0.0,0.0,3.7,37902,5.4
2022-01-04 04:45:00,1194.605,14.59,15.145,1209.195,0,0.0,0.0,3.7,37656,5.4
2022-01-04 05:00:00,1282.79,17.43,15.97,1300.22,0,0.0,0.0,3.1,41459,4.0
2022-01-04 05:15:00,1382.58,24.905,18.14,1407.485,0,0.0,0.0,3.1,41364,4.0
2022-01-04 05:30:00,1482.37,32.379999999999995,20.31,1514.75,0,0.0,0.0,3.1,41367,4.0
2022-01-04 05:45:00,1582.16,39.855,22.479999999999997,1622.015,0,0.0,0.0,3.1,41396,4.0
2022-01-04 06:00:00,1681.95,47.33,24.65,1729.28,0,0.0,0.0,2.7,64392,2.7
2022-01-04 06:15:00,1706.8825000000002,49.1175,28.49,1756.0000000000002,0,0.0,0.0,2.7,65095,2.7
2022-01-04 06:30:00,1731.815,50.905,32.33,1782.72,0,0.0,0.0,2.7,65913,2.7
2022-01-04 06:45:00,1756.7475,52.692499999999995,36.17,1809.44,0,0.0,0.0,2.7,64891,2.7
2022-01-04 07:00:00,1781.68,54.48,40.01,1836.16,0,0.0,0.0,2.3,85323,2.4
2022-01-04 07:15:00,1695.2,51.72,39.7475,1746.92,0,0.0,0.0,2.3,85295,2.4
2022-01-04 07:30:00,1608.72,48.959999999999994,39.485,1657.68,0,0.0,0.0,2.3,85284,2.4
2022-01-04 07:45:00,1522.24,46.199999999999996,39.2225,1568.44,0,0.0,0.0,2.3,85323,2.4
2022-01-04 08:00:00,1435.76,43.44,38.96,1479.2,0,2.9,2.9,2.2,87609,2.4
2022-01-04 08:15:00,1387.8274999999999,40.5225,37.7625,1428.35,0,2.9,2.9,2.2,87543,2.4
2022-01-04 08:30:00,1339.895,37.605,36.565,1377.5,0,2.9,2.9,2.2,87647,2.4
2022-01-04 08:45:00,1291.9625,34.6875,35.3675,1326.65,0,2.9,2.9,2.2,87475,2.4
2022-01-04 09:00:00,1244.03,31.77,34.17,1275.8,226,44.8,73.2,3.2,82086,1.9
2022-01-04 09:15:00,1257.8875,31.3975,34.7075,1289.285,226,45.0,73.6,3.2,81977,1.9
2022-01-04 09:30:00,1271.745,31.025,35.245000000000005,1302.77,226,45.0,73.6,3.2,82158,1.9
2022-01-04 09:45:00,1285.6025,30.6525,35.7825,1316.2549999999999,226,45.0,73.6,3.2,81903,1.9
2022-01-04 10:00:00,1299.46,30.28,36.32,1329.74,158,100.0,136.0,4.0,78336,2.2
2022-01-04 10:15:00,1300.8175,29.8525,36.785,1330.67,158,101.0,137.0,4.0,78333,2.2
2022-01-04 10:30:00,1302.1750000000002,29.425,37.25,1331.6000000000001,158,101.0,137.0,4.0,78448,2.2
2022-01-04 10:45:00,1303.5325,28.997500000000002,37.715,1332.53,158,101.0,137.0,4.0,78307,2.2
2022-01-04 11:00:00,1304.89,28.57,38.18,1333.46,106,130.0,161.0,4.6,79403,1.9
2022-01-04 11:15:00,1293.4275,28.42,39.2225,1321.8475,106,130.0,161.0,4.6,79414,1.9
2022-01-04 11:30:00,1281.9650000000001,28.27,40.265,1310.2350000000001,106,130.0,161.0,4.6,79394,1.9
2022-01-04 11:45:00,1270.5025,28.119999999999997,41.307500000000005,1298.6225,106,130.0,161.0,4.6,79402,1.9
2022-01-04 12:00:00,1259.04,27.97,42.35,1287.01,98.6,139.0,170.0,4.9,86398,2.7
2022-01-04 12:15:00,1253.1575,27.4575,42.105000000000004,1280.615,98.6,139.0,170.0,4.9,86089,2.7
2022-01-04 12:30:00,1247.275,26.945,41.86,1274.22,98.6,139.0,170.0,4.9,85927,2.7
2022-01-04 12:45:00,1241.3925,26.4325,41.614999999999995,1267.8249999999998,98.6,139.0,170.0,4.9,85954,2.7
2022-01-04 13:00:00,1235.51,25.92,41.37,1261.43,67.1,131.0,150.0,5.0,85350,1.9
2022-01-04 13:15:00,1233.1075,25.54,40.0625,1258.6475,67.1,131.0,150.0,5.0,85349,1.9
2022-01-04 13:30:00,1230.705,25.16,38.754999999999995,1255.865,67.1,131.0,150.0,5.0,85331,1.9
2022-01-04 13:45:00,1228.3025,24.78,37.4475,1253.0825,67.1,131.0,150.0,5.0,85321,1.9
2022-01-04 14:00:00,1225.9,24.4,36.14,1250.3000000000002,60.8,99.5,113.0,4.9,77819,1.4
2022-01-04 14:15:00,1234.185,24.25,35.432500000000005,1258.435,60.8,99.3,113.0,4.9,77826,1.4
2022-01-04 14:30:00,1242.47,24.1,34.725,1266.57,60.8,99.3,113.0,4.9,78136,1.4
2022-01-04 14:45:00,1250.755,23.95,34.0175,1274.7050000000002,60.8,99.3,113.0,4.9,79012,1.4
2022-01-04 15:00:00,1259.04,23.8,33.31,1282.84,29.4,50.4,54.2,4.4,72672,1.4
2022-01-04 15:15:00,1286.705,24.630000000000003,33.362500000000004,1311.335,29.4,50.2,53.9,4.4,72444,1.4
2022-01-04 15:30:00,1314.37,25.46,33.415000000000006,1339.83,29.4,50.2,53.9,4.4,72287,1.4
2022-01-04 15:45:00,1342.035,26.29,33.4675,1368.325,29.4,50.2,53.9,4.4,72197,1.4
2022-01-04 16:00:00,1369.7,27.12,33.52,1396.82,0,1.8,1.8,3.7,72357,1.6
2022-01-04 16:15:00,1363.49,28.587500000000002,33.385000000000005,1392.0775,0,1.5,1.5,3.7,72415,1.6
2022-01-04 16:30:00,1357.28,30.055,33.25,1387.335,0,1.5,1.5,3.7,72421,1.6
2022-01-04 16:45:00,1351.07,31.5225,33.114999999999995,1382.5925,0,1.5,1.5,3.7,72693,1.6
2022-01-04 17:00:00,1344.86,32.99,32.98,1377.85,0,0.01,0.01,3.2,86025,2.0
2022-01-04 17:15:00,1357.6999999999998,33.9275,34.9725,1391.6274999999998,0,0.0,0.0,3.2,86667,2.0
2022-01-04 17:30:00,1370.54,34.865,36.965,1405.405,0,0.0,0.0,3.2,85579,2.0
2022-01-04 17:45:00,1383.38,35.8025,38.9575,1419.1825000000001,0,0.0,0.0,3.2,85310,2.0
2022-01-04 18:00:00,1396.22,36.74,40.95,1432.96,0,0.0,0.0,2.8,104863,2.2
2022-01-04 18:15:00,1403.8975,39.1425,42.112500000000004,1443.04,0,0.0,0.0,2.8,104835,2.2
2022-01-04 18:30:00,1411.575,41.545,43.275000000000006,1453.1200000000001,0,0.0,0.0,2.8,104817,2.2
2022-01-04 18:45:00,1419.2525,43.947500000000005,44.4375,1463.2,0,0.0,0.0,2.8,104837,2.2
2022-01-04 19:00:00,1426.93,46.35,45.6,1473.28,0,0.0,0.0,2.4,116072,2.4
2022-01-04 19:15:00,1455.0375,47.682500000000005,46.4625,1502.7199999999998,0,0.0,0.0,2.4,117011,2.4
2022-01-04 19:30:00,1483.145,49.015,47.325,1532.16,0,0.0,0.0,2.4,116564,2.4
2022-01-04 19:45:00,1511.2525,50.3475,48.1875,1561.6000000000001,0,0.0,0.0,2.4,115974,2.4
2022-01-04 20:00:00,1539.36,51.68,49.05,1591.04,0,0.0,0.0,1.9,105930,1.7
2022-01-04 20:15:00,1513.405,50.7375,47.7425,1564.1425,0,0.0,0.0,1.9,105990,1.7
2022-01-04 20:30:00,1487.4499999999998,49.795,46.435,1537.245,0,0.0,0.0,1.9,106297,1.7
2022-01-04 20:45:00,1461.495,48.8525,45.1275,1510.3474999999999,0,0.0,0.0,1.9,106019,1.7
2022-01-04 21:00:00,1435.54,47.91,43.82,1483.45,0,0.0,0.0,1.5,91494,2.3
2022-01-04 21:15:00,1290.4099999999999,42.637499999999996,42.41,1333.0475,0,0.0,0.0,1.5,91563,2.3
2022-01-04 21:30:00,1145.28,37.364999999999995,41.0,1182.645,0,0.0,0.0,1.5,92061,2.3
2022-01-04 21:45:00,1000.15,32.0925,39.59,1032.2425,0,0.0,0.0,1.5,91386,2.3
2022-01-04 22:00:00,855.02,26.82,38.18,881.84,0,0.0,0.0,1.1,78589,2.2
2022-01-04 22:15:00,846.1275,24.53,36.265,870.6575,0,0.0,0.0,1.1,78550,2.2
2022-01-04 22:30:00,837.235,22.240000000000002,34.35,859.475,0,0.0,0.0,1.1,78687,2.2
2022-01-04 22:45:00,828.3425,19.95,32.435,848.2925,0,0.0,0.0,1.1,79297,2.2
2022-01-04 23:00:00,819.45,17.66,30.52,837.11,0,0.0,0.0,0.6,62463,2.2
2022-01-04 23:15:00,805.4000000000001,16.185,26.415,821.585,0,0.0,0.0,0.6,62586,2.2
2022-01-04 23:30:00,791.35,14.71,22.31,806.0600000000001,0,0.0,0.0,0.6,62561,2.2
2022-01-04 23:45:00,777.3,13.235,18.205,790.535,0,0.0,0.0,0.6,62670,2.2
2022-01-05 00:00:00,763.25,11.76,14.1,775.01,0,0.0,0.0,0.6,47943,3.5
2022-01-05 00:15:00,760.5825,10.3375,13.7425,770.92,0,0.0,0.0,0.6,47948,3.5
2022-01-05 00:30:00,757.915,8.915,13.385,766.8299999999999,0,0.0,0.0,0.6,47744,3.5
2022-01-05 00:45:00,755.2475000000001,7.4925,13.0275,762.74,0,0.0,0.0,0.6,47849,3.5
2022-01-05 01:00:00,752.58,6.07,12.67,758.6500000000001,0,0.0,0.0,0.7,39798,4.2
2022-01-05 01:15:00,742.4075,4.9725,12.29,747.38,0,0.0,0.0,0.7,39817,4.2
2022-01-05 01:30:00,732.235,3.875,11.91,736.11,0,0.0,0.0,0.7,39826,4.2
2022-01-05 01:45:00,722.0625,2.7775,11.530000000000001,724.84,0,0.0,0.0,0.7,39729,4.2
2022-01-05 02:00:00,711.89,1.68,11.15,713.5699999999999,0,0.0,0.0,0.7,37975,3.5
2022-01-05 02:15:00,733.9775,1.7149999999999999,11.3875,735.6925,0,0.0,0.0,0.7,37549,3.5
2022-01-05 02:30:00,756.065,1.75,11.625,757.815,0,0.0,0.0,0.7,37762,3.5
2022-01-05 02:45:00,778.1525,1.7850000000000001,11.8625,779.9375,0,0.0,0.0,0.7,37655,3.5
2022-01-05 03:00:00,800.24,1.82,12.1,802.0600000000001,0,0.0,0.0,0.6,37140,2.9
2022-01-05 03:15:00,817.1324999999999,2.8225,12.12,819.9549999999999,0,0.0,0.0,0.6,37118,2.9
2022-01-05 03:30:00,834.025,3.825,12.14,837.85,0,0.0,0.0,0.6,37227,2.9
2022-01-05 03:45:00,850.9175,4.8275,12.16,855.745,0,0.0,0.0,0.6,37237,2.9
2022-01-05 04:00:00,867.81,5.83,12.18,873.64,0,0.0,0.0,0.8,37623,4.5
2022-01-05 04:15:00,976.98,8.6875,13.0875,985.6675,0,0.0,0.0,0.8,37705,4.5
2022-01-05 04:30:00,1086.15,11.545000000000002,13.995000000000001,1097.6950000000002,0,0.0,0.0,0.8,37435,4.5
2022-01-05 04:45:00,1195.32,14.402500000000002,14.9025,1209.7224999999999,0,0.0,0.0,0.8,37303,4.5
2022-01-05 05:00:00,1304.49,17.26,15.81,1321.75,0,0.0,0.0,0.8,42002,3.8
2022-01-05 05:15:00,1432.32,24.7775,18.02,1457.0974999999999,0,0.0,0.0,0.8,42915,3.8
2022-01-05 05:30:00,1560.15,32.295,20.23,1592.4450000000002,0,0.0,0.0,0.8,41623,3.8
2022-01-05 05:45:00,1687.98,39.8125,22.439999999999998,1727.7925,0,0.0,0.0,0.8,41562,3.8
2022-01-05 06:00:00,1815.81,47.33,24.65,1863.1399999999999,0,0.0,0.0,0.8,64625,4.5
2022-01-05 06:15:00,1860.2549999999999,48.995,28.3975,1909.2499999999998,0,0.0,0.0,0.8,64669,4.5
2022-01-05 06:30:00,1904.6999999999998,50.66,32.144999999999996,1955.36,0,0.0,0.0,0.8,64741,4.5
2022-01-05 06:45:00,1949.145,52.325,35.8925,2001.47,0,0.0,0.0,0.8,64750,4.5
2022-01-05 07:00:00,1993.59,53.99,39.64,2047.58,0,0.0,0.0,0.9,85432,3.3
2022-01-05 07:15:00,1879.7525,50.7025,38.8875,1930.4550000000002,0,0.0,0.0,0.9,85346,3.3
2022-01-05 07:30:00,1765.915,47.415000000000006,38.135000000000005,1813.33,0,0.0,0.0,0.9,85776,3.3
2022-01-05 07:45:00,1652.0774999999999,44.127500000000005,37.3825,1696.205,0,0.0,0.0,0.9,86458,3.3
2022-01-05 08:00:00,1538.24,40.84,36.63,1579.08,0,1.2,1.2,1.0,87611,2.9
2022-01-05 08:15:00,1509.85,39.02,36.4975,1548.87,0,1.2,1.2,1.0,87728,2.9
2022-01-05 08:30:00,1481.46,37.2,36.365,1518.66,0,1.2,1.2,1.0,87893,2.9
2022-01-05 08:45:00,1453.0700000000002,35.38,36.2325,1488.4500000000003,0,1.2,1.2,1.0,87759,2.9
2022-01-05 09:00:00,1424.68,33.56,36.1,1458.24,0,37.8,37.8,2.0,82332,2.4
2022-01-05 09:15:00,1447.3875,33.5275,37.1025,1480.915,0,37.8,37.8,2.0,82060,2.4
2022-01-05 09:30:00,1470.095,33.495000000000005,38.105000000000004,1503.5900000000001,0,37.8,37.8,2.0,82160,2.4
2022-01-05 09:45:00,1492.8025,33.4625,39.1075,1526.265,0,37.8,37.8,2.0,82115,2.4
2022-01-05 10:00:00,1515.51,33.43,40.11,1548.94,0,67.8,67.8,2.8,78412,2.0
2022-01-05 10:15:00,1488.6625,32.58,40.1175,1521.2424999999998,0,67.8,67.8,2.8,78360,2.0
2022-01-05 10:30:00,1461.815,31.73,40.125,1493.545,0,67.8,67.8,2.8,78406,2.0
2022-01-05 10:45:00,1434.9675,30.880000000000003,40.1325,1465.8475,0,67.8,67.8,2.8,78524,2.0
2022-01-05 11:00:00,1408.12,30.03,40.14,1438.1499999999999,0,97.2,97.2,3.7,79564,1.9
2022-01-05 11:15:00,1338.1299999999999,28.815,39.635,1366.945,0,97.4,97.4,3.7,79483,1.9
2022-01-05 11:30:00,1268.1399999999999,27.6,39.129999999999995,1295.7399999999998,0,97.4,97.4,3.7,79463,1.9
2022-01-05 11:45:00,1198.15,26.385,38.625,1224.535,0,97.4,97.4,3.7,79476,1.9
2022-01-05 12:00:00,1128.16,25.17,38.12,1153.3300000000002,2.1,113.0,113.0,4.4,86121,1.9
2022-01-05 12:15:00,1128.7150000000001,25.03,38.41,1153.7450000000001,2.1,113.0,114.0,4.4,86054,1.9
2022-01-05 12:30:00,1129.27,24.89,38.7,1154.16,2.1,113.0,114.0,4.4,86450,1.9
2022-01-05 12:45:00,1129.825,24.75,38.99,1154.575,2.1,113.0,114.0,4.4,86397,1.9
2022-01-05 13:00:00,1130.38,24.61,39.28,1154.99,0.1,103.0,103.0,4.8,85485,2.5
2022-01-05 13:15:00,1145.545,24.6175,38.585,1170.1625000000001,0.1,103.0,103.0,4.8,85457,2.5
2022-01-05 13:30:00,1160.71,24.625,37.89,1185.335,0.1,103.0,103.0,4.8,85422,2.5
2022-01-05 13:45:00,1175.875,24.6325,37.195,1200.5075,0.1,103.0,103.0,4.8,85399,2.5
2022-01-05 14:00:00,1191.04,24.64,36.5,1215.68,10.2,89.1,91.4,5.0,77933,2.4
2022-01-05 14:15:00,1187.715,24.2525,35.455,1211.9675,10.2,89.0,91.3,5.0,77924,2.4
2022-01-05 14:30:00,1184.3899999999999,23.865000000000002,34.41,1208.2549999999999,10.2,89.0,91.3,5.0,77897,2.4
2022-01-05 14:45:00,1181.065,23.4775,33.365,1204.5425,10.2,89.0,91.3,5.0,77884,2.4
2022-01-05 15:00:00,1177.74,23.09,32.32,1200.83,0,40.9,40.9,4.6,72263,2.4
2022-01-05 15:15:00,1192.4524999999999,23.65,32.0675,1216.1025,0,40.6,40.6,4.6,72442,2.4
2022-01-05 15:30:00,1207.165,24.21,31.814999999999998,1231.375,0,40.6,40.6,4.6,73301,2.4
2022-01-05 15:45:00,1221.8775,24.77,31.5625,1246.6475,0,40.6,40.6,4.6,73706,2.4
2022-01-05 16:00:00,1236.59,25.33,31.31,1261.9199999999998,0,2.2,2.2,4.0,72946,3.3
2022-01-05 16:15:00,1262.865,26.994999999999997,31.479999999999997,1289.86,0,2.0,2.0,4.0,72830,3.3
2022-01-05 16:30:00,1289.1399999999999,28.659999999999997,31.65,1317.8,0,2.0,2.0,4.0,72638,3.3
2022-01-05 16:45:00,1315.415,30.325,31.82,1345.74,0,2.0,2.0,4.0,72484,3.3
2022-01-05 17:00:00,1341.69,31.99,31.99,1373.68,0,0.01,0.01,3.8,84954,4.0
2022-01-05 17:15:00,1398.025,33.74,34.8575,1431.765,0,0.0,0.0,3.8,84975,4.0
2022-01-05 17:30:00,1454.3600000000001,35.49,37.725,1489.8500000000001,0,0.0,0.0,3.8,84954,4.0
2022-01-05 17:45:00,1510.695,37.24,40.5925,1547.935,0,0.0,0.0,3.8,84959,4.0
2022-01-05 18:00:00,1567.03,38.99,43.46,1606.02,0,0.0,0.0,3.6,105070,4.0
2022-01-05 18:15:00,1596.1525,42.175,45.315,1638.3274999999999,0,0.0,0.0,3.6,105953,4.0
2022-01-05 18:30:00,1625.275,45.36,47.17,1670.635,0,0.0,0.0,3.6,106656,4.0
2022-01-05 18:45:00,1654.3975,48.545,49.025000000000006,1702.9425,0,0.0,0.0,3.6,105684,4.0
2022-01-05 19:00:00,1683.52,51.73,50.88,1735.25,0,0.0,0.0,3.5,116460,2.5
2022-01-05 19:15:00,1681.6325,52.105,50.7875,1733.7375,0,0.0,0.0,3.5,116329,2.5
2022-01-05 19:30:00,1679.745,52.48,50.695,1732.225,0,0.0,0.0,3.5,116117,2.5
2022-01-05 19:45:00,1677.8575,52.855,50.6025,1730.7125,0,0.0,0.0,3.5,115993,2.5
2022-01-05 20:00:00,1675.97,53.23,50.51,1729.2,0,0.0,0.0,3.3,106006,3.8
2022-01-05 20:15:00,1646.0075,52.5175,49.402499999999996,1698.5249999999999,0,0.0,0.0,3.3,106046,3.8
2022-01-05 20:30:00,1616.045,51.805,48.295,1667.8500000000001,0,0.0,0.0,3.3,106032,3.8
2022-01-05 20:45:00,1586.0825,51.0925,47.1875,1637.175,0,0.0,0.0,3.3,106442,3.8
2022-01-05 21:00:00,1556.12,50.38,46.08,1606.5,0,0.0,0.0,3.1,92864,4.0
2022-01-05 21:15:00,1370.76,44.08,43.5225,1414.84,0,0.0,0.0,3.1,93156,4.0
2022-01-05 21:30:00,1185.3999999999999,37.78,40.965,1223.1799999999998,0,0.0,0.0,3.1,92146,4.0
2022-01-05 21:45:00,1000.04,31.48,38.4075,1031.52,0,0.0,0.0,3.1,91834,4.0
2022-01-05 22:00:00,814.68,25.18,35.85,839.8599999999999,0,0.0,0.0,3.0,78663,3.5
2022-01-05 22:15:00,800.3475,22.925,33.8725,823.2724999999999,0,0.0,0.0,3.0,78621,3.5
2022-01-05 22:30:00,786.015,20.67,31.895000000000003,806.685,0,0.0,0.0,3.0,78585,3.5
2022-01-05 22:45:00,771.6825,18.415,29.9175,790.0975,0,0.0,0.0,3.0,78587,3.5
2022-01-05 23:00:00,757.35,16.16,27.94,773.51,0,0.0,0.0,2.8,62503,3.8
2022-01-05 23:15:00,741.95,15.305,24.98,757.255,0,0.0,0.0,2.8,63145,3.8
2022-01-05 23:30:00,726.55,14.45,22.020000000000003,741.0,0,0.0,0.0,2.8,62873,3.8
2022-01-05 23:45:00,711.15,13.595,19.060000000000002,724.745,0,0.0,0.0,2.8,62472,3.8
2022-01-06 00:00:00,695.75,12.74,16.1,708.49,0,0.0,0.0,2.1,47483,5.4
2022-01-06 00:15:00,697.455,11.3925,15.850000000000001,708.8475000000001,0,0.0,0.0,2.1,47572,5.4
2022-01-06 00:30:00,699.1600000000001,10.045,15.600000000000001,709.205,0,0.0,0.0,2.1,47503,5.4
2022-01-06 00:45:00,700.865,8.6975,15.35,709.5625,0,0.0,0.0,2.1,47467,5.4
2022-01-06 01:00:00,702.57,7.35,15.1,709.9200000000001,0,0.0,0.0,2.1,39296,5.6
2022-01-06 01:15:00,690.065,6.5,14.5375,696.565,0,0.0,0.0,2.1,39552,5.6
2022-01-06 01:30:00,677.56,5.65,13.975,683.2099999999999,0,0.0,0.0,2.1,39502,5.6
2022-01-06 01:45:00,665.055,4.8,13.4125,669.8549999999999,0,0.0,0.0,2.1,39423,5.6
2022-01-06 02:00:00,652.55,3.95,12.85,656.5,0,0.0,0.0,1.8,37585,5.4
2022-01-06 02:15:00,637.6775,3.39,12.615,641.0675,0,0.0,0.0,1.8,37592,5.4
2022-01-06 02:30:00,622.805,2.83,12.379999999999999,625.635,0,0.0,0.0,1.8,37464,5.4
2022-01-06 02:45:00,607.9324999999999,2.27,12.145,610.2024999999999,0,0.0,0.0,1.8,37627,5.4
2022-01-06 03:00:00,593.06,1.71,11.91,594.77,0,0.0,0.0,1.6,37432,5.2
2022-01-06 03:15:00,597.795,2.2275,12.22,600.0224999999999,0,0.0,0.0,1.6,38263,5.2
2022-01-06 03:30:00,602.53,2.745,12.530000000000001,605.275,0,0.0,0.0,1.6,37165,5.2
2022-01-06 03:45:00,607.265,3.2624999999999997,12.84,610.5275,0,0.0,0.0,1.6,37107,5.2
2022-01-06 04:00:00,612.0,3.78,13.15,615.78,0,0.0,0.0,1.3,37480,5.2
2022-01-06 04:15:00,650.1475,3.745,13.3125,653.8925,0,0.0,0.0,1.3,37838,5.2
2022-01-06 04:30:00,688.2950000000001,3.71,13.475000000000001,692.0050000000001,0,0.0,0.0,1.3,37529,5.2
2022-01-06 04:45:00,726.4425,3.675,13.637500000000001,730.1175,0,0.0,0.0,1.3,37461,5.2
2022-01-06 05:00:00,764.59,3.64,13.8,768.23,0,0.0,0.0,1.3,41684,5.0
2022-01-06 05:15:00,767.7675,3.895,14.355,771.6625,0,0.0,0.0,1.3,41592,5.0
2022-01-06 05:30:00,770.9449999999999,4.15,14.91,775.0949999999999,0,0.0,0.0,1.3,41653,5.0
2022-01-06 05:45:00,774.1225,4.405,15.465,778.5274999999999,0,0.0,0.0,1.3,41560,5.0
