HEATLOAD
Time,Heat Demand [kW],T_amb,null
2022-10-31 16:00:00,55.39925,15.855,0
2022-10-31 16:15:00,21.70275,15.56,0
2022-10-31 16:30:00,16.31825,15.305,0
2022-10-31 16:45:00,16.31825,15.04,0
2022-10-31 17:00:00,56.07875,14.55,0
2022-10-31 17:15:00,17.53325,14.21,0
2022-10-31 17:30:00,16.99475,13.725,0
2022-10-31 17:45:00,16.99475,13.4,0
2022-10-31 18:00:00,56.96525,13.535,0
2022-10-31 18:15:00,23.2635,13.64,0
2022-10-31 18:30:00,17.87825,13.435,0
2022-10-31 18:45:00,17.87825,13.6,0
2022-10-31 19:00:00,22.312,13.4,0
2022-10-31 19:15:00,23.78875,13.13,0
2022-10-31 19:30:00,18.403,12.85,0
2022-10-31 19:45:00,18.403,12.56,0
2022-10-31 20:00:00,58.20025,12.89,0
2022-10-31 20:15:00,24.49325,13.05,0
2022-10-31 20:30:00,19.107,13.13,0
2022-10-31 20:45:00,19.107,13.0,0
2022-10-31 21:00:00,39.2945,12.91,0
2022-10-31 21:15:00,5.58475,12.81,0
2022-10-31 21:30:00,0.19825,12.965,0
2022-10-31 21:45:00,0.19825,13.6,0
2022-10-31 22:00:00,60.139,13.88,0
2022-10-31 22:15:00,26.42675,13.75,0
2022-10-31 22:30:00,21.03975,13.855,0
2022-10-31 22:45:00,21.03975,13.78,0
2022-10-31 23:00:00,22.2685,13.61,0
2022-10-31 23:15:00,22.2685,13.33,0
2022-10-31 23:30:00,22.2685,13.255,0
2022-10-31 23:45:00,22.2685,13.3,0
2022-11-01 00:00:00,23.4835,13.71,0
2022-11-01 00:15:00,23.4835,13.79,0
2022-11-01 00:30:00,23.4835,13.725,0
2022-11-01 00:45:00,23.4835,13.66,0
2022-11-01 01:00:00,24.71225,13.58,0
2022-11-01 01:15:00,24.71225,13.61,0
2022-11-01 01:30:00,24.71225,13.63,0
2022-11-01 01:45:00,24.71225,13.98,0
2022-11-01 02:00:00,25.927,13.82,0
2022-11-01 02:15:00,25.927,13.22,0
2022-11-01 02:30:00,25.927,13.12,0
2022-11-01 02:45:00,25.927,13.41,0
2022-11-01 03:00:00,65.925,13.6,0
2022-11-01 03:15:00,32.1995,14.01,0
2022-11-01 03:30:00,26.8105,14.82,0
2022-11-01 03:45:00,26.8105,15.7,0
2022-11-01 04:00:00,31.592,15.42,0
2022-11-01 04:15:00,33.06975,14.8,0
2022-11-01 04:30:00,27.68025,14.725,0
2022-11-01 04:45:00,27.68025,15.13,0
2022-11-01 05:00:00,67.436,15.14,0
2022-11-01 05:15:00,28.8545,15.2,0
2022-11-01 05:30:00,28.3155,15.395,0
2022-11-01 05:45:00,28.3155,15.52,0
2022-11-01 06:00:00,68.074,15.665,0
2022-11-01 06:15:00,34.34075,15.83,0
2022-11-01 06:30:00,28.9505,15.98,0
2022-11-01 06:45:00,28.9505,15.79,0
2022-11-01 07:00:00,68.11875,15.315,0
2022-11-01 07:15:00,34.38275,15.0,0
2022-11-01 07:30:00,28.992,14.775,0
2022-11-01 07:45:00,28.992,14.7,0
2022-11-01 08:00:00,66.5755,14.995,0
2022-11-01 08:15:00,32.837,15.48,0
2022-11-01 08:30:00,27.44575,16.165,0
2022-11-01 08:45:00,27.44575,16.48,0
2022-11-01 09:00:00,65.0875,16.65,0
2022-11-01 09:15:00,31.3465,16.7,0
2022-11-01 09:30:00,25.95475,16.7,0
2022-11-01 09:45:00,25.95475,16.63,0
2022-11-01 10:00:00,41.676,16.630000000000003,0
2022-11-01 10:15:00,7.93225,16.7,0
2022-11-01 10:30:00,2.54025,16.7,0
2022-11-01 10:45:00,2.54025,16.7,0
2022-11-01 11:00:00,64.16875,16.82,0
2022-11-01 11:15:00,25.569,16.94,0
2022-11-01 11:30:00,25.02975,17.48,0
2022-11-01 11:45:00,25.02975,16.47,0
2022-11-01 12:00:00,63.20525,15.78,0
2022-11-01 12:15:00,29.45625,15.61,0
2022-11-01 12:30:00,24.06325,15.645,0
2022-11-01 12:45:00,24.06325,15.54,0
2022-11-01 13:00:00,6.3015,15.905,0
2022-11-01 13:15:00,7.78025,16.0,0
2022-11-01 13:30:00,2.387,16.175,0
2022-11-01 13:45:00,2.387,16.94,0
2022-11-01 14:00:00,63.4045,17.21,0
2022-11-01 14:15:00,29.65025,16.91,0
2022-11-01 14:30:00,24.2565,16.89,0
2022-11-01 14:45:00,24.2565,16.68,0
2022-11-01 15:00:00,63.67,16.33,0
2022-11-01 15:15:00,29.913,16.11,0
2022-11-01 15:30:00,24.51875,16.07,0
2022-11-01 15:45:00,24.51875,16.28,0
2022-11-01 16:00:00,64.322,16.61,0
2022-11-01 16:15:00,30.56225,16.0,0
2022-11-01 16:30:00,25.16775,15.755,0
2022-11-01 16:45:00,25.16775,15.67,0
2022-11-01 17:00:00,65.33275,15.135000000000002,0
2022-11-01 17:15:00,26.715,14.86,0
2022-11-01 17:30:00,26.1755,14.395,0
2022-11-01 17:45:00,26.1755,13.77,0
2022-11-01 18:00:00,41.85925,13.535,0
2022-11-01 18:15:00,8.0945,13.23,0
2022-11-01 18:30:00,2.699,12.585,0
2022-11-01 18:45:00,2.699,10.97,0
2022-11-01 19:00:00,66.968,10.72,0
2022-11-01 19:15:00,33.20025,10.75,0
2022-11-01 19:30:00,27.8045,10.58,0
2022-11-01 19:45:00,27.8045,10.45,0
2022-11-01 20:00:00,67.78575,10.335,0
2022-11-01 20:15:00,34.0155,10.28,0
2022-11-01 20:30:00,28.61925,10.205,0
2022-11-01 20:45:00,28.61925,9.96,0
2022-11-01 21:00:00,42.1115,9.72,0
2022-11-01 21:15:00,8.33875,9.73,0
2022-11-01 21:30:00,2.942,9.485,0
2022-11-01 21:45:00,2.942,9.38,0
2022-11-01 22:00:00,34.15175,9.11,0
2022-11-01 22:15:00,35.6315,8.79,0
2022-11-01 22:30:00,30.2345,8.77,0
2022-11-01 22:45:00,30.2345,8.78,0
2022-11-01 23:00:00,31.049,8.629999999999999,0
2022-11-01 23:15:00,31.049,8.52,0
2022-11-01 23:30:00,31.049,8.565000000000001,0
2022-11-01 23:45:00,31.049,8.79,0
2022-11-02 00:00:00,31.2285,9.12,0
2022-11-02 00:15:00,31.2285,9.19,0
2022-11-02 00:30:00,31.2285,9.21,0
2022-11-02 00:45:00,31.2285,9.13,0
2022-11-02 01:00:00,31.463,9.245,0
2022-11-02 01:15:00,31.463,9.33,0
2022-11-02 01:30:00,31.463,9.145,0
2022-11-02 01:45:00,31.463,9.29,0
2022-11-02 02:00:00,31.7115,9.54,0
2022-11-02 02:15:00,31.7115,9.42,0
2022-11-02 02:30:00,31.7115,9.575,0
2022-11-02 02:45:00,31.7115,9.73,0
2022-11-02 03:00:00,71.03775,9.335,0
2022-11-02 03:15:00,37.249,9.21,0
2022-11-02 03:30:00,31.84975,9.195,0
2022-11-02 03:45:00,31.84975,9.04,0
2022-11-02 04:00:00,71.1925,9.155,0
2022-11-02 04:15:00,37.40125,9.06,0
2022-11-02 04:30:00,32.0015,9.21,0
2022-11-02 04:45:00,32.0015,9.5,0
2022-11-02 05:00:00,71.31975,9.83,0
2022-11-02 05:15:00,32.17975,9.9,0
2022-11-02 05:30:00,32.12575,10.955,0
2022-11-02 05:45:00,32.12575,11.38,0
2022-11-02 06:00:00,71.4335,11.18,0
2022-11-02 06:15:00,37.63675,10.63,0
2022-11-02 06:30:00,32.23625,10.605,0
2022-11-02 06:45:00,32.23625,10.95,0
2022-11-02 07:00:00,71.0085,11.18,0
2022-11-02 07:15:00,37.20925,11.52,0
2022-11-02 07:30:00,31.80825,11.585,0
2022-11-02 07:45:00,31.80825,12.02,0
2022-11-02 08:00:00,66.6075,12.52,0
2022-11-02 08:15:00,32.8055,12.47,0
2022-11-02 08:30:00,27.40425,12.82,0
2022-11-02 08:45:00,27.40425,13.14,0
2022-11-02 09:00:00,62.74525,13.45,0
2022-11-02 09:15:00,28.9405,13.81,0
2022-11-02 09:30:00,23.53875,14.325,0
2022-11-02 09:45:00,23.53875,14.4,0
2022-11-02 10:00:00,59.5315,14.51,0
2022-11-02 10:15:00,25.72425,14.8,0
2022-11-02 10:30:00,20.322,15.21,0
2022-11-02 10:45:00,20.322,15.41,0
2022-11-02 11:00:00,21.67525,15.9,0
2022-11-02 11:15:00,18.29425,15.84,0
2022-11-02 11:30:00,17.754,16.155,0
2022-11-02 11:45:00,17.754,16.22,0
2022-11-02 12:00:00,55.20275,16.3,0
2022-11-02 12:15:00,21.39,16.66,0
2022-11-02 12:30:00,15.987,16.744999999999997,0
2022-11-02 12:45:00,15.987,16.96,0
2022-11-02 13:00:00,54.198,16.78,0
2022-11-02 13:15:00,20.38275,16.91,0
2022-11-02 13:30:00,14.97925,17.314999999999998,0
2022-11-02 13:45:00,14.97925,17.34,0
2022-11-02 14:00:00,40.71,16.990000000000002,0
2022-11-02 14:15:00,6.89225,17.02,0
2022-11-02 14:30:00,1.48825,16.634999999999998,0
2022-11-02 14:45:00,1.48825,16.22,0
2022-11-02 15:00:00,16.462,16.095,0
2022-11-02 15:15:00,21.474,15.91,0
2022-11-02 15:30:00,16.06975,15.635,0
2022-11-02 15:45:00,16.06975,15.09,0
2022-11-02 16:00:00,57.93475,14.275,0
2022-11-02 16:15:00,24.1115,13.51,0
2022-11-02 16:30:00,18.70675,12.67,0
2022-11-02 16:45:00,18.70675,11.99,0
2022-11-02 17:00:00,58.6695,11.625,0
2022-11-02 17:15:00,24.84375,11.53,0
2022-11-02 17:30:00,19.4385,11.54,0
2022-11-02 17:45:00,19.4385,11.32,0
2022-11-02 18:00:00,59.41825,11.010000000000002,0
2022-11-02 18:15:00,25.5895,10.74,0
2022-11-02 18:30:00,20.184,10.695,0
2022-11-02 18:45:00,20.184,10.81,0
2022-11-02 19:00:00,60.15275,10.98,0
2022-11-02 19:15:00,26.3215,10.65,0
2022-11-02 19:30:00,20.9155,10.78,0
2022-11-02 19:45:00,20.9155,10.64,0
2022-11-02 20:00:00,60.88775,10.475,0
2022-11-02 20:15:00,27.05375,10.34,0
2022-11-02 20:30:00,21.64725,10.19,0
2022-11-02 20:45:00,21.64725,10.2,0
2022-11-02 21:00:00,61.6225,10.09,0
2022-11-02 21:15:00,27.786,9.94,0
2022-11-02 21:30:00,22.379,9.85,0
2022-11-02 21:45:00,22.379,9.78,0
2022-11-02 22:00:00,62.35725,9.825,0
2022-11-02 22:15:00,28.518,9.71,0
2022-11-02 22:30:00,23.11075,9.635,0
2022-11-02 22:45:00,23.11075,9.42,0
2022-11-02 23:00:00,23.85625,9.185,0
2022-11-02 23:15:00,23.85625,9.22,0
2022-11-02 23:30:00,23.85625,9.105,0
2022-11-02 23:45:00,23.85625,8.98,0
2022-11-03 00:00:00,24.3395,8.79,0
2022-11-03 00:15:00,24.3395,8.76,0
2022-11-03 00:30:00,24.3395,8.7,0
2022-11-03 00:45:00,24.3395,8.54,0
2022-11-03 01:00:00,2.4795,8.31,0
2022-11-03 01:15:00,2.4795,8.29,0
2022-11-03 01:30:00,2.4795,8.495000000000001,0
2022-11-03 01:45:00,2.4795,8.5,0
2022-11-03 02:00:00,25.2505,8.43,0
2022-11-03 02:15:00,25.2505,8.01,0
2022-11-03 02:30:00,25.2505,8.03,0
2022-11-03 02:45:00,25.2505,8.03,0
2022-11-03 03:00:00,64.7335,7.785,0
2022-11-03 03:15:00,30.881,7.78,0
2022-11-03 03:30:00,25.4715,7.529999999999999,0
2022-11-03 03:45:00,25.4715,7.5,0
2022-11-03 04:00:00,64.94375,7.555,0
2022-11-03 04:15:00,31.08825,7.79,0
2022-11-03 04:30:00,25.6785,7.935,0
2022-11-03 04:45:00,25.6785,7.9,0
2022-11-03 05:00:00,65.08475,7.57,0
2022-11-03 05:15:00,31.22675,7.3,0
2022-11-03 05:30:00,25.8165,7.055,0
2022-11-03 05:45:00,25.8165,7.09,0
2022-11-03 06:00:00,65.212,7.23,0
2022-11-03 06:15:00,31.3515,7.2,0
2022-11-03 06:30:00,25.94075,7.23,0
2022-11-03 06:45:00,25.94075,7.18,0
2022-11-03 07:00:00,65.04975,7.425,0
2022-11-03 07:15:00,31.1865,7.59,0
2022-11-03 07:30:00,25.77525,7.77,0
2022-11-03 07:45:00,25.77525,7.95,0
2022-11-03 08:00:00,29.4405,8.235,0
2022-11-03 08:15:00,30.92425,8.22,0
2022-11-03 08:30:00,25.51275,8.56,0
2022-11-03 08:45:00,25.51275,8.75,0
2022-11-03 09:00:00,64.048,9.170000000000002,0
2022-11-03 09:15:00,30.17925,9.82,0
2022-11-03 09:30:00,24.76725,9.87,0
2022-11-03 09:45:00,24.76725,10.31,0
2022-11-03 10:00:00,63.54025,10.575,0
2022-11-03 10:15:00,24.79775,10.71,0
2022-11-03 10:30:00,24.2565,11.18,0
2022-11-03 10:45:00,24.2565,11.57,0
2022-11-03 11:00:00,63.30875,12.15,0
2022-11-03 11:15:00,29.4345,12.43,0
2022-11-03 11:30:00,24.02175,12.37,0
2022-11-03 11:45:00,24.02175,12.4,0
2022-11-03 12:00:00,6.287,12.4,0
2022-11-03 12:15:00,7.77125,12.44,0
2022-11-03 12:30:00,2.358,12.575,0
2022-11-03 12:45:00,2.358,12.74,0
2022-11-03 13:00:00,59.98775,12.895,0
2022-11-03 13:15:00,26.1085,13.0,0
2022-11-03 13:30:00,20.69475,13.08,0
2022-11-03 13:45:00,20.69475,12.97,0
2022-11-03 14:00:00,58.279,13.035,0
2022-11-03 14:15:00,24.397,13.17,0
2022-11-03 14:30:00,18.98275,13.205,0
2022-11-03 14:45:00,18.98275,13.15,0
2022-11-03 15:00:00,57.86775,13.385,0
2022-11-03 15:15:00,23.983,13.82,0
2022-11-03 15:30:00,18.5685,13.895,0
2022-11-03 15:45:00,18.5685,12.91,0
2022-11-03 16:00:00,23.50675,12.065,0
2022-11-03 16:15:00,20.118,11.75,0
2022-11-03 16:30:00,19.5765,11.645,0
2022-11-03 16:45:00,19.5765,11.51,0
2022-11-03 17:00:00,41.31975,11.465,0
2022-11-03 17:15:00,7.42975,11.37,0
2022-11-03 17:30:00,2.01425,11.585,0
2022-11-03 17:45:00,2.01425,11.72,0
2022-11-03 18:00:00,60.031,11.725,0
2022-11-03 18:15:00,26.138,11.76,0
2022-11-03 18:30:00,20.72225,11.745,0
2022-11-03 18:45:00,20.72225,11.73,0
2022-11-03 19:00:00,60.6,11.96,0
2022-11-03 19:15:00,26.7045,11.97,0
2022-11-03 19:30:00,21.28825,11.97,0
2022-11-03 19:45:00,21.28825,11.9,0
2022-11-03 20:00:00,25.79975,11.835,0
2022-11-03 20:15:00,27.285,11.7,0
2022-11-03 20:30:00,21.86825,11.56,0
2022-11-03 20:45:00,21.86825,11.2,0
2022-11-03 21:00:00,61.75225,11.14,0
2022-11-03 21:15:00,27.8515,11.14,0
2022-11-03 21:30:00,22.43425,11.335,0
2022-11-03 21:45:00,22.43425,11.5,0
2022-11-03 22:00:00,62.33525,11.625,0
2022-11-03 22:15:00,23.55575,11.7,0
2022-11-03 22:30:00,23.014,11.625,0
2022-11-03 22:45:00,23.014,11.62,0
2022-11-03 23:00:00,2.358,11.63,0
2022-11-03 23:15:00,2.358,11.64,0
2022-11-03 23:30:00,2.358,11.56,0
2022-11-03 23:45:00,2.358,11.43,0
2022-11-04 00:00:00,24.28425,11.39,0
2022-11-04 00:15:00,24.28425,11.4,0
2022-11-04 00:30:00,24.28425,11.315,0
2022-11-04 00:45:00,24.28425,11.2,0
2022-11-04 01:00:00,25.0435,10.95,0
2022-11-04 01:15:00,25.0435,10.8,0
2022-11-04 01:30:00,25.0435,10.59,0
2022-11-04 01:45:00,25.0435,10.4,0
2022-11-04 02:00:00,25.80275,10.555,0
2022-11-04 02:15:00,25.80275,10.5,0
2022-11-04 02:30:00,25.80275,10.355,0
2022-11-04 02:45:00,25.80275,10.19,0
2022-11-04 03:00:00,65.55375,10.005,0
2022-11-04 03:15:00,31.63675,9.74,0
2022-11-04 03:30:00,26.217,9.605,0
2022-11-04 03:45:00,26.217,9.41,0
2022-11-04 04:00:00,30.56525,9.515,0
2022-11-04 04:15:00,32.0515,9.33,0
2022-11-04 04:30:00,26.63125,9.275,0
2022-11-04 04:45:00,26.63125,9.12,0
2022-11-04 05:00:00,66.264,9.08,0
2022-11-04 05:15:00,32.3415,8.92,0
2022-11-04 05:30:00,26.921,8.905000000000001,0
2022-11-04 05:45:00,26.921,9.03,0
2022-11-04 06:00:00,66.55725,9.145,0
2022-11-04 06:15:00,32.67575,9.11,0
2022-11-04 06:30:00,27.211,9.2,0
2022-11-04 06:45:00,27.211,9.17,0
2022-11-04 07:00:00,66.298,9.44,0
2022-11-04 07:15:00,32.37025,9.63,0
2022-11-04 07:30:00,26.94875,9.83,0
2022-11-04 07:45:00,26.94875,10.0,0
2022-11-04 08:00:00,28.385,10.08,0
2022-11-04 08:15:00,29.87175,10.2,0
2022-11-04 08:30:00,24.44975,10.41,0
2022-11-04 08:45:00,24.44975,10.65,0
2022-11-04 09:00:00,61.65175,11.135,0
2022-11-04 09:15:00,27.7185,11.59,0
2022-11-04 09:30:00,22.29625,11.715,0
2022-11-04 09:45:00,22.29625,11.7,0
2022-11-04 10:00:00,59.45975,11.865,0
2022-11-04 10:15:00,25.52375,11.91,0
2022-11-04 10:30:00,20.101,12.1,0
2022-11-04 10:45:00,20.101,11.93,0
2022-11-04 11:00:00,57.79225,11.875,0
2022-11-04 11:15:00,23.85375,12.13,0
2022-11-04 11:30:00,18.4305,12.07,0
2022-11-04 11:45:00,18.4305,12.07,0
2022-11-04 12:00:00,21.38675,12.26,0
2022-11-04 12:15:00,22.87375,12.4,0
2022-11-04 12:30:00,17.45025,12.415,0
2022-11-04 12:45:00,17.45025,12.8,0
2022-11-04 13:00:00,56.9565,12.864999999999998,0
2022-11-04 13:15:00,23.0125,12.82,0
2022-11-04 13:30:00,17.5885,13.0,0
2022-11-04 13:45:00,17.5885,13.05,0
2022-11-04 14:00:00,57.88475,12.56,0
2022-11-04 14:15:00,23.938,12.47,0
2022-11-04 14:30:00,18.5135,13.22,0
2022-11-04 14:45:00,18.5135,13.71,0
2022-11-04 15:00:00,59.11625,13.205,0
2022-11-04 15:15:00,19.79625,12.9,0
2022-11-04 15:30:00,19.742,12.61,0
2022-11-04 15:45:00,19.742,12.36,0
2022-11-04 16:00:00,25.1985,12.2,0
2022-11-04 16:15:00,26.686,12.03,0
2022-11-04 16:30:00,21.26075,11.67,0
2022-11-04 16:45:00,21.26075,11.36,0
2022-11-04 17:00:00,60.8345,11.055,0
2022-11-04 17:15:00,26.87975,10.68,0
2022-11-04 17:30:00,21.454,10.405,0
2022-11-04 17:45:00,21.454,10.3,0
2022-11-04 18:00:00,61.01725,10.215,0
2022-11-04 18:15:00,27.05975,10.21,0
2022-11-04 18:30:00,21.6335,9.955,0
2022-11-04 18:45:00,21.6335,9.8,0
2022-11-04 19:00:00,61.21375,9.665,0
2022-11-04 19:15:00,27.2535,9.39,0
2022-11-04 19:30:00,21.82675,9.22,0
2022-11-04 19:45:00,21.82675,9.13,0
2022-11-04 20:00:00,6.141,9.1,0
2022-11-04 20:15:00,7.629,9.09,0
2022-11-04 20:30:00,2.202,9.0,0
2022-11-04 20:45:00,2.202,8.93,0
2022-11-04 21:00:00,61.59275,8.955,0
2022-11-04 21:15:00,22.74225,9.0,0
2022-11-04 21:30:00,22.1995,9.0,0
2022-11-04 21:45:00,22.1995,9.0,0
2022-11-04 22:00:00,61.789,9.035,0
2022-11-04 22:15:00,27.82075,9.1,0
2022-11-04 22:30:00,22.39275,9.1,0
2022-11-04 22:45:00,22.39275,9.1,0
2022-11-04 23:00:00,22.57225,9.155,0
2022-11-04 23:15:00,22.57225,9.11,0
2022-11-04 23:30:00,22.57225,9.145,0
2022-11-04 23:45:00,22.57225,9.09,0
2022-11-05 00:00:00,22.517,9.095,0
2022-11-05 00:15:00,22.517,9.11,0
2022-11-05 00:30:00,22.517,9.12,0
2022-11-05 00:45:00,22.517,9.05,0
2022-11-05 01:00:00,22.43425,9.0,0
2022-11-05 01:15:00,22.43425,9.0,0
2022-11-05 01:30:00,22.43425,9.0,0
2022-11-05 01:45:00,22.43425,9.0,0
2022-11-05 02:00:00,23.11075,8.935,0
2022-11-05 02:15:00,23.11075,8.9,0
2022-11-05 02:30:00,23.11075,8.9,0
2022-11-05 02:45:00,23.11075,8.9,0
2022-11-05 03:00:00,61.791,8.82,0
2022-11-05 03:15:00,22.922,8.72,0
2022-11-05 03:30:00,22.379,8.665,0
2022-11-05 03:45:00,22.379,8.6,0
2022-11-05 04:00:00,61.68375,8.6,0
2022-11-05 04:15:00,27.699,8.6,0
2022-11-05 04:30:00,22.2685,8.69,0
2022-11-05 04:45:00,22.2685,8.8,0
2022-11-05 05:00:00,61.59025,8.83,0
2022-11-05 05:15:00,27.603,8.9,0
2022-11-05 05:30:00,22.172,8.9,0
2022-11-05 05:45:00,22.172,8.85,0
2022-11-05 06:00:00,41.6525,8.760000000000002,0
2022-11-05 06:15:00,7.6625,8.65,0
2022-11-05 06:30:00,2.231,8.575,0
2022-11-05 06:45:00,2.231,8.5,0
2022-11-05 07:00:00,61.5275,8.52,0
2022-11-05 07:15:00,27.5345,8.6,0
2022-11-05 07:30:00,22.10275,8.645,0
2022-11-05 07:45:00,22.10275,8.87,0
2022-11-05 08:00:00,61.0475,8.935,0
2022-11-05 08:15:00,27.052,9.0,0
2022-11-05 08:30:00,21.61975,9.095,0
2022-11-05 08:45:00,21.61975,9.2,0
2022-11-05 09:00:00,60.04275,9.185,0
2022-11-05 09:15:00,26.0445,9.27,0
2022-11-05 09:30:00,20.61175,9.2,0
2022-11-05 09:45:00,20.61175,9.2,0
2022-11-05 10:00:00,59.27275,9.35,0
2022-11-05 10:15:00,25.272,9.43,0
2022-11-05 10:30:00,19.83875,9.995,0
2022-11-05 10:45:00,19.83875,10.3,0
2022-11-05 11:00:00,41.359,10.33,0
2022-11-05 11:15:00,7.35525,10.43,0
2022-11-05 11:30:00,1.92175,10.635,0
2022-11-05 11:45:00,1.92175,11.11,0
2022-11-05 12:00:00,58.299,10.435,0
2022-11-05 12:15:00,24.2925,10.52,0
2022-11-05 12:30:00,18.8585,10.485,0
2022-11-05 12:45:00,18.8585,10.6,0
2022-11-05 13:00:00,58.10875,10.53,0
2022-11-05 13:15:00,24.09975,10.67,0
2022-11-05 13:30:00,18.66525,10.715,0
2022-11-05 13:45:00,18.66525,11.12,0
2022-11-05 14:00:00,58.0845,11.3,0
2022-11-05 14:15:00,19.18125,10.96,0
2022-11-05 14:30:00,18.63775,10.83,0
2022-11-05 14:45:00,18.63775,10.67,0
2022-11-05 15:00:00,19.253,10.635,0
2022-11-05 15:15:00,24.29375,10.71,0
2022-11-05 15:30:00,18.8585,10.72,0
2022-11-05 15:45:00,18.8585,10.34,0
2022-11-05 16:00:00,58.7395,10.005,0
2022-11-05 16:15:00,24.72225,9.55,0
2022-11-05 16:30:00,19.2865,9.11,0
2022-11-05 16:45:00,19.2865,8.56,0
2022-11-05 17:00:00,59.0465,7.824999999999999,0
2022-11-05 17:15:00,25.0265,7.52,0
2022-11-05 17:30:00,19.59025,7.32,0
2022-11-05 17:45:00,19.59025,7.09,0
2022-11-05 18:00:00,59.3395,6.87,0
2022-11-05 18:15:00,25.31675,6.91,0
2022-11-05 18:30:00,19.88025,7.16,0
2022-11-05 18:45:00,19.88025,7.22,0
2022-11-05 19:00:00,24.13025,7.38,0
2022-11-05 19:15:00,25.621,7.28,0
2022-11-05 19:30:00,20.184,7.095,0
2022-11-05 19:45:00,20.184,6.92,0
2022-11-05 20:00:00,41.5145,6.905,0
2022-11-05 20:15:00,2.5925,6.84,0
2022-11-05 20:30:00,2.04875,6.71,0
2022-11-05 20:45:00,2.04875,6.76,0
2022-11-05 21:00:00,41.5465,6.755,0
2022-11-05 21:15:00,7.51575,6.65,0
2022-11-05 21:30:00,2.07775,6.4350000000000005,0
2022-11-05 21:45:00,2.07775,6.31,0
2022-11-05 22:00:00,60.55325,6.23,0
2022-11-05 22:15:00,26.5195,6.15,0
2022-11-05 22:30:00,21.08125,6.085,0
2022-11-05 22:45:00,21.08125,6.03,0
2022-11-05 23:00:00,2.1385,6.015000000000001,0
2022-11-05 23:15:00,2.1385,5.93,0
2022-11-05 23:30:00,2.1385,5.75,0
2022-11-05 23:45:00,2.1385,5.8,0
2022-11-06 00:00:00,22.00625,5.745,0
2022-11-06 00:15:00,22.00625,5.6,0
2022-11-06 00:30:00,22.00625,5.565,0
2022-11-06 00:45:00,22.00625,5.5,0
2022-11-06 01:00:00,22.68275,5.345000000000001,0
2022-11-06 01:15:00,22.68275,5.15,0
2022-11-06 01:30:00,22.68275,5.25,0
2022-11-06 01:45:00,22.68275,5.38,0
2022-11-06 02:00:00,23.35925,4.885,0
2022-11-06 02:15:00,23.35925,4.51,0
2022-11-06 02:30:00,23.35925,4.705,0
2022-11-06 02:45:00,23.35925,4.85,0
2022-11-06 03:00:00,63.21975,4.734999999999999,0
2022-11-06 03:15:00,29.1725,4.6,0
2022-11-06 03:30:00,23.732,4.625,0
2022-11-06 03:45:00,23.732,4.66,0
2022-11-06 04:00:00,63.59575,4.57,0
2022-11-06 04:15:00,29.54575,4.45,0
2022-11-06 04:30:00,24.10475,4.470000000000001,0
2022-11-06 04:45:00,24.10475,4.48,0
2022-11-06 05:00:00,63.86125,4.43,0
2022-11-06 05:15:00,29.8085,4.44,0
2022-11-06 05:30:00,24.367,4.380000000000001,0
2022-11-06 05:45:00,24.367,4.28,0
2022-11-06 06:00:00,28.579,4.05,0
2022-11-06 06:15:00,30.071,3.98,0
2022-11-06 06:30:00,24.62925,3.965,0
2022-11-06 06:45:00,24.62925,3.8,0
2022-11-06 07:00:00,64.03325,4.01,0
2022-11-06 07:15:00,29.975,4.14,0
2022-11-06 07:30:00,24.53275,4.525,0
2022-11-06 07:45:00,24.53275,4.72,0
2022-11-06 08:00:00,61.8965,5.125,0
2022-11-06 08:15:00,27.8355,5.88,0
2022-11-06 08:30:00,22.39275,6.234999999999999,0
2022-11-06 08:45:00,22.39275,6.15,0
2022-11-06 09:00:00,59.06975,5.98,0
2022-11-06 09:15:00,25.006,6.13,0
2022-11-06 09:30:00,19.56275,6.225,0
2022-11-06 09:45:00,19.56275,6.61,0
2022-11-06 10:00:00,21.34625,7.4,0
2022-11-06 10:15:00,22.83875,7.95,0
2022-11-06 10:30:00,17.39525,8.49,0
2022-11-06 10:45:00,17.39525,8.6,0
2022-11-06 11:00:00,55.67975,8.985,0
2022-11-06 11:15:00,21.6105,9.23,0
2022-11-06 11:30:00,16.1665,9.745,0
2022-11-06 11:45:00,16.1665,10.26,0
2022-11-06 12:00:00,54.9235,10.215,0
2022-11-06 12:15:00,20.8515,10.37,0
2022-11-06 12:30:00,15.407,10.41,0
2022-11-06 12:45:00,15.407,10.32,0
2022-11-06 13:00:00,54.996,10.42,0
2022-11-06 13:15:00,16.02075,10.19,0
2022-11-06 13:30:00,15.47625,10.27,0
2022-11-06 13:45:00,15.47625,10.41,0
2022-11-06 14:00:00,55.19225,10.355,0
2022-11-06 14:15:00,21.11475,10.3,0
2022-11-06 14:30:00,15.6695,10.29,0
2022-11-06 14:45:00,15.6695,10.19,0
2022-11-06 15:00:00,41.202,10.1,0
2022-11-06 15:15:00,7.12175,10.03,0
2022-11-06 15:30:00,1.676,9.91,0
2022-11-06 15:45:00,1.676,9.82,0
2022-11-06 16:00:00,41.35575,9.745,0
2022-11-06 16:15:00,7.27275,9.8,0
2022-11-06 16:30:00,1.8265,9.765,0
2022-11-06 16:45:00,1.8265,9.62,0
2022-11-06 17:00:00,58.1285,9.62,0
2022-11-06 17:15:00,24.043,9.6,0
2022-11-06 17:30:00,18.59625,9.37,0
