HEATLOAD
Time,Space heating (kW),Domestic hot water (kW),Plug loads (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-11-10 22:30:00,45.915000000000006,20.935000000000002,26.82,66.85000000000001,0,0.0,0.0,12.7,82084,2.4
2022-11-10 22:45:00,44.4525,19.0475,24.755000000000003,63.5,0,0.0,0.0,12.7,81634,2.4
2022-11-10 23:00:00,42.99,17.16,22.69,60.150000000000006,0,0.0,0.0,12.3,67210,4.0
2022-11-10 23:15:00,41.1175,15.8775,21.185000000000002,56.995,0,0.0,0.0,12.3,66797,4.0
2022-11-10 23:30:00,39.245000000000005,14.594999999999999,19.68,53.84,0,0.0,0.0,12.3,62500,4.0
2022-11-10 23:45:00,37.3725,13.3125,18.175,50.685,0,0.0,0.0,12.3,57085,4.0
2022-11-11 00:00:00,35.5,12.03,16.67,47.53,0,0.0,0.0,11.9,44472,4.0
2022-11-11 00:15:00,34.9725,10.69,16.040000000000003,45.662499999999994,0,0.0,0.0,11.9,44791,4.0
2022-11-11 00:30:00,34.445,9.35,15.41,43.795,0,0.0,0.0,11.9,45053,4.0
2022-11-11 00:45:00,33.917500000000004,8.01,14.780000000000001,41.9275,0,0.0,0.0,11.9,45496,4.0
2022-11-11 01:00:00,33.39,6.67,14.15,40.06,0,0.0,0.0,11.5,39254,3.5
2022-11-11 01:15:00,33.71,6.035,13.965,39.745000000000005,0,0.0,0.0,11.5,39719,3.5
2022-11-11 01:30:00,34.03,5.4,13.780000000000001,39.43,0,0.0,0.0,11.5,40615,3.5
2022-11-11 01:45:00,34.35,4.765,13.595,39.115,0,0.0,0.0,11.5,41418,3.5
2022-11-11 02:00:00,34.67,4.13,13.41,38.800000000000004,0,0.0,0.0,11.1,40396,3.5
2022-11-11 02:15:00,34.315,3.5324999999999998,13.2125,37.8475,0,0.0,0.0,11.1,40910,3.5
2022-11-11 02:30:00,33.96,2.935,13.015,36.895,0,0.0,0.0,11.1,41640,3.5
2022-11-11 02:45:00,33.605000000000004,2.3375000000000004,12.817499999999999,35.9425,0,0.0,0.0,11.1,42266,3.5
2022-11-11 03:00:00,33.25,1.74,12.62,34.99,0,0.0,0.0,10.9,42491,4.0
2022-11-11 03:15:00,33.425,2.2875,12.272499999999999,35.7125,0,0.0,0.0,10.9,43170,4.0
2022-11-11 03:30:00,33.6,2.835,11.925,36.435,0,0.0,0.0,10.9,43618,4.0
2022-11-11 03:45:00,33.775000000000006,3.3825000000000003,11.5775,37.157500000000006,0,0.0,0.0,10.9,44160,4.0
2022-11-11 04:00:00,33.95,3.93,11.23,37.88,0,0.0,0.0,10.7,45339,4.6
2022-11-11 04:15:00,36.932500000000005,3.92,11.2025,40.852500000000006,0,0.0,0.0,10.7,45813,4.6
2022-11-11 04:30:00,39.915000000000006,3.91,11.175,43.825,0,0.0,0.0,10.7,46067,4.6
2022-11-11 04:45:00,42.8975,3.9000000000000004,11.147499999999999,46.7975,0,0.0,0.0,10.7,46265,4.6
2022-11-11 05:00:00,45.88,3.89,11.12,49.77,0,0.0,0.0,10.6,49926,4.3
2022-11-11 05:15:00,49.765,4.1925,11.174999999999999,53.9575,0,0.0,0.0,10.6,49897,4.3
2022-11-11 05:30:00,53.650000000000006,4.495,11.23,58.145,0,0.0,0.0,10.6,49846,4.3
2022-11-11 05:45:00,57.535000000000004,4.797499999999999,11.285,62.3325,0,0.0,0.0,10.6,49766,4.3
2022-11-11 06:00:00,61.42,5.1,11.34,66.52,0,0.0,0.0,10.4,69390,5.6
2022-11-11 06:15:00,60.285000000000004,6.625,11.8575,66.91,0,0.0,0.0,10.4,69310,5.6
2022-11-11 06:30:00,59.150000000000006,8.149999999999999,12.375,67.30000000000001,0,0.0,0.0,10.4,69133,5.6
2022-11-11 06:45:00,58.015,9.674999999999999,12.8925,67.69,0,0.0,0.0,10.4,69035,5.6
2022-11-11 07:00:00,56.88,11.2,13.41,68.08,0,0.8,0.8,10.4,86873,7.5
2022-11-11 07:15:00,54.405,15.0,14.185,69.405,0,0.9,0.9,10.4,86789,7.5
2022-11-11 07:30:00,51.93,18.799999999999997,14.96,70.72999999999999,0,0.9,0.9,10.4,86591,7.5
2022-11-11 07:45:00,49.455,22.599999999999998,15.735000000000001,72.05499999999999,0,0.9,0.9,10.4,86501,7.5
2022-11-11 08:00:00,46.98,26.4,16.51,73.38,3.5,47.0,47.3,11.6,88370,10.2
2022-11-11 08:15:00,46.735,32.7,19.4725,79.435,3.5,47.2,47.6,11.6,88287,10.2
2022-11-11 08:30:00,46.489999999999995,39.0,22.435000000000002,85.49,3.5,47.2,47.6,11.6,88057,10.2
2022-11-11 08:45:00,46.245,45.3,25.3975,91.54499999999999,3.5,47.2,47.6,11.6,87934,10.2
2022-11-11 09:00:00,46.0,51.6,28.36,97.6,13.7,98.6,102.0,12.8,83197,9.3
2022-11-11 09:15:00,44.855000000000004,52.5875,31.8175,97.4425,13.7,98.8,102.0,12.8,83100,9.3
2022-11-11 09:30:00,43.71,53.575,35.275,97.285,13.7,98.8,102.0,12.8,82860,9.3
2022-11-11 09:45:00,42.565,54.5625,38.7325,97.1275,13.7,98.8,102.0,12.8,82713,9.3
2022-11-11 10:00:00,41.42,55.55,42.19,96.97,34,148.0,159.0,14.1,79489,8.5
2022-11-11 10:15:00,40.6375,55.129999999999995,43.155,95.7675,34,148.0,159.0,14.1,72363,8.5
2022-11-11 10:30:00,39.855000000000004,54.709999999999994,44.12,94.565,34,148.0,159.0,14.1,74115,8.5
2022-11-11 10:45:00,39.0725,54.29,45.084999999999994,93.3625,34,148.0,159.0,14.1,77069,8.5
2022-11-11 11:00:00,38.29,53.87,46.05,92.16,60.8,175.0,197.0,15.2,80295,8.5
2022-11-11 11:15:00,37.8125,53.272499999999994,47.6875,91.085,60.8,175.0,197.0,15.2,81028,8.5
2022-11-11 11:30:00,37.335,52.675,49.325,90.00999999999999,60.8,175.0,197.0,15.2,83033,8.5
2022-11-11 11:45:00,36.8575,52.0775,50.9625,88.935,60.8,175.0,197.0,15.2,83695,8.5
2022-11-11 12:00:00,36.38,51.48,52.6,87.86,67.5,181.0,206.0,16.0,89541,7.5
2022-11-11 12:15:00,36.4675,49.0775,52.722500000000004,85.545,67.5,181.0,206.0,16.0,89547,7.5
2022-11-11 12:30:00,36.555,46.675,52.845,83.22999999999999,67.5,181.0,206.0,16.0,89205,7.5
2022-11-11 12:45:00,36.6425,44.272499999999994,52.9675,80.91499999999999,67.5,181.0,206.0,16.0,88716,7.5
2022-11-11 13:00:00,36.73,41.87,53.09,78.6,54.5,158.0,177.0,16.4,88348,9.0
2022-11-11 13:15:00,35.457499999999996,40.3675,51.125,75.82499999999999,54.5,158.0,177.0,16.5,88596,9.0
2022-11-11 13:30:00,34.185,38.864999999999995,49.16,73.05,54.5,158.0,177.0,16.5,88028,9.0
2022-11-11 13:45:00,32.9125,37.3625,47.195,70.275,54.5,158.0,177.0,16.5,87571,9.0
2022-11-11 14:00:00,31.64,35.86,45.23,67.5,21.1,118.0,123.0,16.4,57363,7.9
2022-11-11 14:15:00,30.7025,34.3975,42.8925,65.1,21.1,117.0,123.0,16.4,53024,7.9
2022-11-11 14:30:00,29.765,32.935,40.555,62.7,21.1,117.0,123.0,16.4,53024,7.9
2022-11-11 14:45:00,28.8275,31.4725,38.2175,60.3,21.1,117.0,123.0,16.4,53024,7.9
2022-11-11 15:00:00,27.89,30.01,35.88,57.900000000000006,49.4,69.1,76.6,15.9,48186,5.0
2022-11-11 15:15:00,28.810000000000002,30.395000000000003,35.325,59.205000000000005,49.4,68.9,76.3,15.9,48186,5.0
2022-11-11 15:30:00,29.73,30.78,34.769999999999996,60.510000000000005,49.4,68.9,76.3,15.9,48186,5.0
2022-11-11 15:45:00,30.65,31.165,34.214999999999996,61.815,49.4,68.9,76.3,15.9,48186,5.0
2022-11-11 16:00:00,31.57,31.55,33.66,63.120000000000005,0,7.1,7.1,15.0,48370,4.3
2022-11-11 16:15:00,29.5925,31.6375,32.497499999999995,61.230000000000004,0,6.8,6.8,15.0,48370,4.3
2022-11-11 16:30:00,27.615000000000002,31.725,31.335,59.34,0,6.8,6.8,15.0,48370,4.3
2022-11-11 16:45:00,25.6375,31.8125,30.1725,57.45,0,6.8,6.8,15.0,48370,4.3
2022-11-11 17:00:00,23.66,31.9,29.01,55.56,0,0.04,0.04,14.5,59137,4.6
2022-11-11 17:15:00,23.835,32.2725,28.872500000000002,56.1075,0,0.0,0.0,14.5,59137,4.6
2022-11-11 17:30:00,24.009999999999998,32.644999999999996,28.735,56.654999999999994,0,0.0,0.0,14.5,59137,4.6
2022-11-11 17:45:00,24.185,33.0175,28.5975,57.2025,0,0.0,0.0,14.5,59137,4.6
2022-11-11 18:00:00,24.36,33.39,28.46,57.75,0,0.0,0.0,14.0,76385,2.7
2022-11-11 18:15:00,25.715,35.1175,30.375,60.832499999999996,0,0.0,0.0,14.0,76385,2.7
2022-11-11 18:30:00,27.07,36.845,32.29,63.915,0,0.0,0.0,14.0,76385,2.7
2022-11-11 18:45:00,28.425,38.5725,34.205,66.9975,0,0.0,0.0,14.0,76385,2.7
2022-11-11 19:00:00,29.78,40.3,36.12,70.08,0,0.0,0.0,13.5,95894,1.9
2022-11-11 19:15:00,30.552500000000002,39.4875,37.3,70.03999999999999,0,0.0,0.0,13.5,104589,1.9
2022-11-11 19:30:00,31.325,38.675,38.480000000000004,70.0,0,0.0,0.0,13.5,106666,1.9
2022-11-11 19:45:00,32.0975,37.8625,39.660000000000004,69.96,0,0.0,0.0,13.5,109595,1.9
2022-11-11 20:00:00,32.87,37.05,40.84,69.91999999999999,0,0.0,0.0,13.0,101941,2.1
2022-11-11 20:15:00,32.845,35.964999999999996,40.322500000000005,68.81,0,0.0,0.0,13.0,102396,2.1
2022-11-11 20:30:00,32.82,34.879999999999995,39.80500000000001,67.69999999999999,0,0.0,0.0,13.0,104677,2.1
2022-11-11 20:45:00,32.795,33.795,39.2875,66.59,0,0.0,0.0,13.0,106072,2.1
2022-11-11 21:00:00,32.77,32.71,38.77,65.48,0,0.0,0.0,12.5,93523,1.4
2022-11-11 21:15:00,27.655,30.445,37.08,58.1,0,0.0,0.0,12.5,93422,1.4
2022-11-11 21:30:00,22.540000000000003,28.18,35.39,50.72,0,0.0,0.0,12.5,93418,1.4
2022-11-11 21:45:00,17.425000000000004,25.915,33.7,43.34,0,0.0,0.0,12.5,92970,1.4
2022-11-11 22:00:00,12.31,23.65,32.01,35.96,0,0.0,0.0,12.0,81778,0.7
2022-11-11 22:15:00,11.55,21.5875,29.634999999999998,33.1375,0,0.0,0.0,12.0,82051,0.7
2022-11-11 22:30:00,10.79,19.525,27.259999999999998,30.314999999999998,0,0.0,0.0,12.0,81513,0.7
2022-11-11 22:45:00,10.03,17.4625,24.885,27.4925,0,0.0,0.0,12.0,81043,0.7
2022-11-11 23:00:00,9.27,15.4,22.51,24.67,0,0.0,0.0,11.5,66642,1.2
2022-11-11 23:15:00,9.0825,14.345,20.115000000000002,23.427500000000002,0,0.0,0.0,11.5,64355,1.2
2022-11-11 23:30:00,8.895,13.29,17.72,22.185,0,0.0,0.0,11.5,39718,1.2
2022-11-11 23:45:00,8.7075,12.235,15.325,20.9425,0,0.0,0.0,11.5,39718,1.2
2022-11-12 00:00:00,8.52,11.18,12.93,19.7,0,0.0,0.0,10.9,26905,1.2
2022-11-12 00:15:00,8.66,9.8275,12.6025,18.4875,0,0.0,0.0,10.9,26905,1.2
2022-11-12 00:30:00,8.8,8.475,12.274999999999999,17.275,0,0.0,0.0,10.9,26905,1.2
2022-11-12 00:45:00,8.94,7.1225,11.9475,16.0625,0,0.0,0.0,10.9,26905,1.2
2022-11-12 01:00:00,9.08,5.77,11.62,14.85,0,0.0,0.0,10.5,19903,1.7
2022-11-12 01:15:00,9.295,4.755,11.459999999999999,14.05,0,0.0,0.0,10.5,19903,1.7
2022-11-12 01:30:00,9.51,3.7399999999999998,11.3,13.25,0,0.0,0.0,10.5,21088,1.7
2022-11-12 01:45:00,9.725,2.7249999999999996,11.14,12.45,0,0.0,0.0,10.5,36857,1.7
2022-11-12 02:00:00,9.94,1.71,10.98,11.649999999999999,0,0.0,0.0,10.0,35213,2.4
2022-11-12 02:15:00,10.067499999999999,1.685,10.815000000000001,11.7525,0,0.0,0.0,10.0,35396,2.4
2022-11-12 02:30:00,10.195,1.6600000000000001,10.65,11.855,0,0.0,0.0,10.0,35577,2.4
2022-11-12 02:45:00,10.3225,1.635,10.485,11.9575,0,0.0,0.0,10.0,35647,2.4
2022-11-12 03:00:00,10.45,1.61,10.32,12.059999999999999,0,0.0,0.0,9.7,35301,1.7
2022-11-12 03:15:00,11.254999999999999,2.635,10.6175,13.889999999999999,0,0.0,0.0,9.6,35647,1.7
2022-11-12 03:30:00,12.059999999999999,3.66,10.915,15.719999999999999,0,0.0,0.0,9.6,35919,1.7
2022-11-12 03:45:00,12.865,4.685,11.2125,17.55,0,0.0,0.0,9.6,36246,1.7
2022-11-12 04:00:00,13.67,5.71,11.51,19.38,0,0.0,0.0,9.3,37213,1.5
2022-11-12 04:15:00,15.4525,8.215,12.11,23.6675,0,0.0,0.0,9.3,37734,1.5
2022-11-12 04:30:00,17.235,10.719999999999999,12.71,27.955,0,0.0,0.0,9.3,37895,1.5
2022-11-12 04:45:00,19.0175,13.225,13.31,32.2425,0,0.0,0.0,9.3,38250,1.5
2022-11-12 05:00:00,20.8,15.73,13.91,36.53,0,0.0,0.0,9.1,42464,1.1
2022-11-12 05:15:00,24.9875,24.325,16.7275,49.3125,0,0.0,0.0,9.1,42726,1.1
2022-11-12 05:30:00,29.174999999999997,32.92,19.545,62.095,0,0.0,0.0,9.1,43113,1.1
2022-11-12 05:45:00,33.3625,41.515,22.3625,74.8775,0,0.0,0.0,9.1,43366,1.1
2022-11-12 06:00:00,37.55,50.11,25.18,87.66,0,0.0,0.0,9.0,63911,1.4
2022-11-12 06:15:00,36.6675,49.935,27.64,86.60249999999999,0,0.0,0.0,9.0,64189,1.4
2022-11-12 06:30:00,35.785,49.76,30.1,85.54499999999999,0,0.0,0.0,9.0,64542,1.4
2022-11-12 06:45:00,34.9025,49.584999999999994,32.56,84.4875,0,0.0,0.0,9.0,64802,1.4
2022-11-12 07:00:00,34.02,49.41,35.02,83.43,0,0.7,0.7,8.5,83335,1.9
2022-11-12 07:15:00,32.455000000000005,47.0625,34.9275,79.51750000000001,0,0.7,0.7,8.5,83610,1.9
2022-11-12 07:30:00,30.89,44.715,34.835,75.605,0,0.7,0.7,8.5,83875,1.9
2022-11-12 07:45:00,29.325000000000003,42.3675,34.7425,71.6925,0,0.7,0.7,8.5,84009,1.9
2022-11-12 08:00:00,27.76,40.02,34.65,67.78,0,10.2,10.2,7.9,85269,1.9
2022-11-12 08:15:00,27.512500000000003,38.410000000000004,34.7025,65.92250000000001,0,10.2,10.2,7.9,77849,1.9
2022-11-12 08:30:00,27.265,36.8,34.754999999999995,64.065,0,10.2,10.2,7.9,78615,1.9
2022-11-12 08:45:00,27.0175,35.19,34.8075,62.207499999999996,0,10.2,10.2,7.9,80077,1.9
2022-11-12 09:00:00,26.77,33.58,34.86,60.349999999999994,0,24.6,24.6,8.9,76724,2.9
2022-11-12 09:15:00,26.48,32.525,34.6425,59.004999999999995,0,24.7,24.7,8.9,77354,2.9
2022-11-12 09:30:00,26.189999999999998,31.47,34.425,57.66,0,24.7,24.7,8.9,79635,2.9
2022-11-12 09:45:00,25.9,30.415,34.2075,56.315,0,24.7,24.7,8.9,81937,2.9
2022-11-12 10:00:00,25.61,29.36,33.99,54.97,0,35.9,35.9,9.1,79391,4.6
2022-11-12 10:15:00,26.02,29.365,34.965,55.385,0,36.0,36.0,9.1,79066,4.6
2022-11-12 10:30:00,26.43,29.369999999999997,35.94,55.8,0,36.0,36.0,9.1,81317,4.6
2022-11-12 10:45:00,26.84,29.375,36.915,56.215,0,36.0,36.0,9.1,81623,4.6
2022-11-12 11:00:00,27.25,29.38,37.89,56.629999999999995,0,40.8,40.8,9.1,82605,3.8
2022-11-12 11:15:00,26.69,28.6775,38.1275,55.3675,0,40.8,40.8,9.1,82656,3.8
2022-11-12 11:30:00,26.130000000000003,27.975,38.365,54.105000000000004,0,40.8,40.8,9.1,82375,3.8
2022-11-12 11:45:00,25.57,27.2725,38.602500000000006,52.8425,0,40.8,40.8,9.1,81916,3.8
2022-11-12 12:00:00,25.01,26.57,38.84,51.58,0,42.6,42.6,9.1,87562,3.1
2022-11-12 12:15:00,25.455000000000002,26.65,39.4825,52.105000000000004,0,42.6,42.6,9.1,87575,3.1
2022-11-12 12:30:00,25.9,26.73,40.125,52.629999999999995,0,42.6,42.6,9.1,87093,3.1
2022-11-12 12:45:00,26.345,26.810000000000002,40.7675,53.155,0,42.6,42.6,9.1,86694,3.1
2022-11-12 13:00:00,26.79,26.89,41.41,53.68,0,38.6,38.6,9.1,86069,4.0
2022-11-12 13:15:00,26.237499999999997,26.0225,39.425,52.26,0,38.5,38.5,9.1,77430,4.0
2022-11-12 13:30:00,25.685,25.155,37.44,50.84,0,38.5,38.5,9.1,76666,4.0
2022-11-12 13:45:00,25.1325,24.2875,35.455,49.42,0,38.5,38.5,9.1,76769,4.0
2022-11-12 14:00:00,24.58,23.42,33.47,48.0,0,29.8,29.8,9.1,70448,4.0
2022-11-12 14:15:00,24.939999999999998,23.4475,33.05,48.3875,0,29.8,29.8,9.1,70574,4.0
2022-11-12 14:30:00,25.299999999999997,23.475,32.629999999999995,48.775,0,29.8,29.8,9.1,70652,4.0
2022-11-12 14:45:00,25.66,23.5025,32.21,49.1625,0,29.8,29.8,9.1,70823,4.0
2022-11-12 15:00:00,26.02,23.53,31.79,49.55,0,16.8,16.8,9.0,66381,3.1
2022-11-12 15:15:00,25.4825,23.295,30.58,48.7775,0,16.7,16.7,9.0,66781,3.1
2022-11-12 15:30:00,24.945,23.060000000000002,29.369999999999997,48.005,0,16.7,16.7,9.0,66966,3.1
2022-11-12 15:45:00,24.4075,22.825,28.16,47.2325,0,16.7,16.7,9.0,67254,3.1
2022-11-12 16:00:00,23.87,22.59,26.95,46.46,0,2.5,2.5,8.9,68007,4.6
2022-11-12 16:15:00,25.325000000000003,24.6175,27.619999999999997,49.9425,0,2.4,2.4,8.9,68476,4.6
2022-11-12 16:30:00,26.78,26.645,28.29,53.425,0,2.4,2.4,8.9,68660,4.6
2022-11-12 16:45:00,28.235,28.6725,28.96,56.9075,0,2.4,2.4,8.9,68968,4.6
2022-11-12 17:00:00,29.69,30.7,29.63,60.39,0,0.01,0.01,8.6,80186,5.8
2022-11-12 17:15:00,30.665000000000003,32.38,32.285,63.045,0,0.0,0.0,8.6,80427,5.8
2022-11-12 17:30:00,31.64,34.06,34.94,65.7,0,0.0,0.0,8.6,80684,5.8
2022-11-12 17:45:00,32.615,35.74,37.595,68.355,0,0.0,0.0,8.6,80920,5.8
2022-11-12 18:00:00,33.59,37.42,40.25,71.01,0,0.0,0.0,8.1,98572,6.2
2022-11-12 18:15:00,33.665000000000006,39.7725,41.3025,73.4375,0,0.0,0.0,8.1,98769,6.2
2022-11-12 18:30:00,33.74,42.125,42.355000000000004,75.86500000000001,0,0.0,0.0,8.1,98939,6.2
2022-11-12 18:45:00,33.815,44.4775,43.4075,78.29249999999999,0,0.0,0.0,8.1,99113,6.2
2022-11-12 19:00:00,33.89,46.83,44.46,80.72,0,0.0,0.0,7.9,109207,5.8
2022-11-12 19:15:00,33.7475,47.0325,44.2525,80.78,0,0.0,0.0,7.9,109420,5.8
2022-11-12 19:30:00,33.605000000000004,47.235,44.045,80.84,0,0.0,0.0,7.9,109514,5.8
2022-11-12 19:45:00,33.4625,47.4375,43.837500000000006,80.9,0,0.0,0.0,7.9,109694,5.8
2022-11-12 20:00:00,33.32,47.64,43.63,80.96000000000001,0,0.0,0.0,7.6,101381,7.5
2022-11-12 20:15:00,34.065,47.345,42.975,81.41,0,0.0,0.0,7.6,101665,7.5
2022-11-12 20:30:00,34.81,47.05,42.32,81.86,0,0.0,0.0,7.6,101592,7.5
2022-11-12 20:45:00,35.555,46.755,41.665,82.31,0,0.0,0.0,7.6,101683,7.5
2022-11-12 21:00:00,36.3,46.46,41.01,82.75999999999999,0,0.0,0.0,7.6,89724,7.9
2022-11-12 21:15:00,33.525,41.61,40.05,75.13499999999999,0,0.0,0.0,7.6,89625,7.9
2022-11-12 21:30:00,30.75,36.76,39.09,67.50999999999999,0,0.0,0.0,7.6,89981,7.9
2022-11-12 21:45:00,27.974999999999998,31.91,38.13,59.885,0,0.0,0.0,7.6,90044,7.9
2022-11-12 22:00:00,25.2,27.06,37.17,52.26,0,0.0,0.0,7.4,79441,6.2
2022-11-12 22:15:00,24.615,24.3725,34.68,48.9875,0,0.0,0.0,7.4,71277,6.2
2022-11-12 22:30:00,24.03,21.685,32.19,45.715,0,0.0,0.0,7.4,70635,6.2
2022-11-12 22:45:00,23.445,18.9975,29.700000000000003,42.442499999999995,0,0.0,0.0,7.4,71935,6.2
2022-11-12 23:00:00,22.86,16.31,27.21,39.17,0,0.0,0.0,7.2,59943,7.0
2022-11-12 23:15:00,23.34,14.95,23.555,38.29,0,0.0,0.0,7.2,61994,7.0
2022-11-12 23:30:00,23.82,13.59,19.9,37.41,0,0.0,0.0,7.2,64071,7.0
2022-11-12 23:45:00,24.3,12.229999999999999,16.245,36.53,0,0.0,0.0,7.2,66598,7.0
2022-11-13 00:00:00,24.78,10.87,12.59,35.65,0,0.0,0.0,7.0,58620,5.0
2022-11-13 00:15:00,25.025000000000002,9.5975,12.355,34.6225,0,0.0,0.0,7.0,58087,5.0
2022-11-13 00:30:00,25.270000000000003,8.325,12.120000000000001,33.595,0,0.0,0.0,7.0,57557,5.0
2022-11-13 00:45:00,25.515,7.0525,11.885,32.5675,0,0.0,0.0,7.0,57104,5.0
2022-11-13 01:00:00,25.76,5.78,11.65,31.540000000000003,0,0.0,0.0,6.8,50130,4.3
2022-11-13 01:15:00,25.98,4.765000000000001,11.49,30.745,0,0.0,0.0,6.8,45648,4.3
2022-11-13 01:30:00,26.200000000000003,3.75,11.33,29.950000000000003,0,0.0,0.0,6.8,41108,4.3
2022-11-13 01:45:00,26.42,2.735,11.17,29.155,0,0.0,0.0,6.8,41161,4.3
2022-11-13 02:00:00,26.64,1.72,11.01,28.36,0,0.0,0.0,6.7,36187,4.3
2022-11-13 02:15:00,27.03,1.72,11.01,28.75,0,0.0,0.0,6.7,36186,4.3
2022-11-13 02:30:00,27.42,1.72,11.01,29.14,0,0.0,0.0,6.7,36217,4.3
2022-11-13 02:45:00,27.81,1.72,11.01,29.529999999999998,0,0.0,0.0,6.7,36262,4.3
2022-11-13 03:00:00,28.2,1.72,11.01,29.919999999999998,0,0.0,0.0,6.6,35242,3.5
2022-11-13 03:15:00,29.3025,2.7350000000000003,11.17,32.0375,0,0.0,0.0,6.6,35273,3.5
2022-11-13 03:30:00,30.405,3.75,11.33,34.155,0,0.0,0.0,6.6,35294,3.5
2022-11-13 03:45:00,31.5075,4.765000000000001,11.49,36.2725,0,0.0,0.0,6.6,35276,3.5
2022-11-13 04:00:00,32.61,5.78,11.65,38.39,0,0.0,0.0,6.4,34744,1.9
2022-11-13 04:15:00,37.0175,8.73,12.627500000000001,45.7475,0,0.0,0.0,6.4,34853,1.9
2022-11-13 04:30:00,41.425,11.68,13.605,53.105,0,0.0,0.0,6.4,34756,1.9
2022-11-13 04:45:00,45.8325,14.629999999999999,14.5825,60.462500000000006,0,0.0,0.0,6.4,34742,1.9
2022-11-13 05:00:00,50.24,17.58,15.56,67.82,0,0.0,0.0,6.4,35581,1.7
2022-11-13 05:15:00,53.4525,24.557499999999997,17.392500000000002,78.00999999999999,0,0.0,0.0,6.4,35544,1.7
2022-11-13 05:30:00,56.665000000000006,31.535,19.225,88.2,0,0.0,0.0,6.4,35628,1.7
2022-11-13 05:45:00,59.877500000000005,38.5125,21.0575,98.39000000000001,0,0.0,0.0,6.4,35584,1.7
2022-11-13 06:00:00,63.09,45.49,22.89,108.58000000000001,0,0.0,0.0,6.1,41578,1.9
2022-11-13 06:15:00,62.9375,46.3675,25.86,109.305,0,0.0,0.0,6.1,41499,1.9
2022-11-13 06:30:00,62.785,47.245000000000005,28.830000000000002,110.03,0,0.0,0.0,6.1,41569,1.9
2022-11-13 06:45:00,62.6325,48.1225,31.800000000000004,110.755,0,0.0,0.0,6.1,41501,1.9
2022-11-13 07:00:00,62.48,49.0,34.77,111.47999999999999,0,0.6,0.6,6.4,55027,0.9
2022-11-13 07:15:00,60.552499999999995,47.394999999999996,35.305,107.94749999999999,0,0.6,0.6,6.4,55040,0.9
2022-11-13 07:30:00,58.625,45.79,35.84,104.41499999999999,0,0.6,0.6,6.4,55097,0.9
2022-11-13 07:45:00,56.697500000000005,44.185,36.375,100.88250000000001,0,0.6,0.6,6.4,55038,0.9
2022-11-13 08:00:00,54.77,42.58,36.91,97.35,0,21.6,21.6,6.9,72761,0.9
2022-11-13 08:15:00,53.895,40.599999999999994,36.684999999999995,94.495,0,21.7,21.7,6.9,72907,0.9
2022-11-13 08:30:00,53.02,38.62,36.459999999999994,91.64,0,21.7,21.7,6.9,72880,0.9
2022-11-13 08:45:00,52.145,36.64,36.235,88.785,0,21.7,21.7,6.9,72871,0.9
2022-11-13 09:00:00,51.27,34.66,36.01,85.93,0,54.9,54.9,7.7,83429,1.4
2022-11-13 09:15:00,49.822500000000005,33.5725,35.79,83.39500000000001,0,55.1,55.1,7.7,83595,1.4
2022-11-13 09:30:00,48.375,32.485,35.57,80.86,0,55.1,55.1,7.7,83596,1.4
2022-11-13 09:45:00,46.927499999999995,31.397499999999997,35.35,78.32499999999999,0,55.1,55.1,7.7,83701,1.4
2022-11-13 10:00:00,45.48,30.31,35.13,75.78999999999999,0,79.9,79.9,8.3,86770,1.9
2022-11-13 10:15:00,44.165,29.5975,35.212500000000006,73.7625,0,80.0,80.0,8.4,84830,1.9
2022-11-13 10:30:00,42.849999999999994,28.884999999999998,35.295,71.73499999999999,0,80.0,80.0,8.4,85555,1.9
2022-11-13 10:45:00,41.535,28.1725,35.3775,69.7075,0,80.0,80.0,8.4,87076,1.9
2022-11-13 11:00:00,40.22,27.46,35.46,67.68,0,99.4,99.4,9.0,91875,2.4
2022-11-13 11:15:00,39.81,27.1125,36.1325,66.9225,0,99.5,99.5,9.0,92602,2.4
2022-11-13 11:30:00,39.4,26.765,36.805,66.16499999999999,0,99.5,99.5,9.0,94858,2.4
2022-11-13 11:45:00,38.989999999999995,26.4175,37.4775,65.4075,0,99.5,99.5,9.0,97213,2.4
2022-11-13 12:00:00,38.58,26.07,38.15,64.65,0,72.1,72.1,9.1,103931,2.7
2022-11-13 12:15:00,38.48,25.655,38.0225,64.13499999999999,0,72.1,72.1,9.1,104462,2.7
2022-11-13 12:30:00,38.379999999999995,25.240000000000002,37.894999999999996,63.62,0,72.1,72.1,9.1,105223,2.7
2022-11-13 12:45:00,38.28,24.825,37.7675,63.105000000000004,0,72.1,72.1,9.1,104840,2.7
2022-11-13 13:00:00,38.18,24.41,37.64,62.59,0,86.9,86.9,9.4,104358,3.8
2022-11-13 13:15:00,37.879999999999995,23.935000000000002,36.285,61.815,0,86.9,86.9,9.4,104287,3.8
2022-11-13 13:30:00,37.58,23.46,34.93,61.04,0,86.9,86.9,9.4,103796,3.8
2022-11-13 13:45:00,37.28,22.985,33.575,60.265,0,86.9,86.9,9.4,103388,3.8
2022-11-13 14:00:00,36.98,22.51,32.22,59.489999999999995,0,76.9,76.9,9.5,97614,5.3
2022-11-13 14:15:00,37.2825,22.372500000000002,31.59,59.655,0,76.9,76.9,9.5,96806,5.3
